brick_rejections,prompt,structure_id
33,"Car with a flat top and pronounced geometric contours. The front and rear are symmetrically blocky, framing the structure distinctly.",13e09cef-7ad9-4215-87d2-cfd15f21aaf8
576,"Angular car form with a flat roof, blocky front, and rear sections. The roof aligns evenly with the sides, displaying a coherent geometric flow.",13e09cef-7ad9-4215-87d2-cfd15f21aaf8
79,"Car with a flat roof, aligned with side structures, angular block formation. The front and rear are prominently squared, creating a uniform appearance, while the sides taper slightly towards the bottom. The overall design emphasizes right angles and a compact profile.",13e09cef-7ad9-4215-87d2-cfd15f21aaf8
16,"Car with rectangular blocks, simple geometric design.",9a8da769-7261-47e9-9527-bd7a7cd35d50
154,A compact car composed of simple rectangular and square shapes.,9a8da769-7261-47e9-9527-bd7a7cd35d50
168,Rectangular-shaped car featuring block-like components and a structured form.,9a8da769-7261-47e9-9527-bd7a7cd35d50
8,"Blocky car design with a rectangular shape, tiered roof, and angular edges.",9a8da769-7261-47e9-9527-bd7a7cd35d50
27,"A rectangular car with a tiered roof and angular edges. The front includes a blocky bumper and headlights, while the rear showcases a chunky trunk. The roof is flat with a subtle stepped appearance, emphasizing the vehicle's compact proportions and geometric construction.",9a8da769-7261-47e9-9527-bd7a7cd35d50
442,"Car with rectangular blocks, simple geometric design.",c2e65db9-729f-468b-951b-7129c003e84a
125,A compact car composed of simple rectangular and square shapes.,c2e65db9-729f-468b-951b-7129c003e84a
14,Rectangular-shaped car featuring block-like components and a structured form.,c2e65db9-729f-468b-951b-7129c003e84a
3,"Blocky car design with a rectangular shape, tiered roof, and angular edges.",c2e65db9-729f-468b-951b-7129c003e84a
62,"A rectangular car with a tiered roof and angular edges. The front includes a blocky bumper and headlights, while the rear showcases a chunky trunk. The roof is flat with a subtle stepped appearance, emphasizing the vehicle's compact proportions and geometric construction.",c2e65db9-729f-468b-951b-7129c003e84a
173,Car with angular form and stepped roof design.,547473de-aa2f-4a04-a8f8-ac7ded827509
151,Compact car featuring a blocky exterior with distinct contours.,547473de-aa2f-4a04-a8f8-ac7ded827509
13,Box-shaped car with a layered roof and protruding side elements.,547473de-aa2f-4a04-a8f8-ac7ded827509
30,"Angular car body with elevated rear section, stepped roof, and squared front.",547473de-aa2f-4a04-a8f8-ac7ded827509
175,"The car has a geometric body with rectangular contours and a tiered roof. The front is flat and horizontal, with a rear section rising higher, emphasizing the roof's stepped design. Protrusions on the sides add depth and give it a distinct profile.",547473de-aa2f-4a04-a8f8-ac7ded827509
311,Car with angular form and stepped roof design.,b750d5f1-9121-4bb9-8284-9bb6bfc631c1
53,Compact car featuring a blocky exterior with distinct contours.,b750d5f1-9121-4bb9-8284-9bb6bfc631c1
287,Box-shaped car with a layered roof and protruding side elements.,b750d5f1-9121-4bb9-8284-9bb6bfc631c1
11,"Angular car body with elevated rear section, stepped roof, and squared front.",b750d5f1-9121-4bb9-8284-9bb6bfc631c1
1341,"The car has a geometric body with rectangular contours and a tiered roof. The front is flat and horizontal, with a rear section rising higher, emphasizing the roof's stepped design. Protrusions on the sides add depth and give it a distinct profile.",b750d5f1-9121-4bb9-8284-9bb6bfc631c1
191,Compact car with angular form and simplified features.,569e4051-e596-418d-9f48-5fe7d1ae87bc
33,Small angular vehicle with block-like body and protrusions.,569e4051-e596-418d-9f48-5fe7d1ae87bc
134,Boxy car shape with stepped roof and raised rear section.,569e4051-e596-418d-9f48-5fe7d1ae87bc
26,The car has a blocky form with rectangular and angular sections. A stepped roofline gives it a layered appearance. The front has cubic shapes while the rear features raised elements.,569e4051-e596-418d-9f48-5fe7d1ae87bc
20,"This car has a solid, rectangular form with angular details. Its roof is tiered, creating a stepped effect. The front section is defined by cubic elements, while raised sections at the rear enhance its layered geometry. Rectangular doors and a flat top complete the construction.",569e4051-e596-418d-9f48-5fe7d1ae87bc
39,Compact car with angular form and simplified features.,4299d4f8-7e72-4f38-94b4-26be746bc35e
140,Small angular vehicle with block-like body and protrusions.,4299d4f8-7e72-4f38-94b4-26be746bc35e
114,Boxy car shape with stepped roof and raised rear section.,4299d4f8-7e72-4f38-94b4-26be746bc35e
44,The car has a blocky form with rectangular and angular sections. A stepped roofline gives it a layered appearance. The front has cubic shapes while the rear features raised elements.,4299d4f8-7e72-4f38-94b4-26be746bc35e
142,"This car has a solid, rectangular form with angular details. Its roof is tiered, creating a stepped effect. The front section is defined by cubic elements, while raised sections at the rear enhance its layered geometry. Rectangular doors and a flat top complete the construction.",4299d4f8-7e72-4f38-94b4-26be746bc35e
6,Toy car with blocky structure and geometric features.,4c0d9f04-6e3e-4704-ad2d-74feaba89311
45,Blocky toy car with a flat top and protruding front.,4c0d9f04-6e3e-4704-ad2d-74feaba89311
991,"Toy car with a stepped, blocky front, sloped rear, and rectangular body.",4c0d9f04-6e3e-4704-ad2d-74feaba89311
145,"Toy car featuring a rectangular body with layered, blocky front and rear shapes. The roof is flat and the sides are uniformly aligned.",4c0d9f04-6e3e-4704-ad2d-74feaba89311
28,"The toy car has a rectangular body with a layered front comprised of stacked, protruding blocks. The back features a sloped, stepped design, while the flat roof integrates seamlessly with the symmetrical sides. Each component maintains a distinct geometric alignment, enhancing the overall blocky appearance.",4c0d9f04-6e3e-4704-ad2d-74feaba89311
68,Toy car with blocky structure and geometric features.,bd30d7e0-9ce8-4766-a60d-b52b980fd089
61,Blocky toy car with a flat top and protruding front.,bd30d7e0-9ce8-4766-a60d-b52b980fd089
541,"Toy car with a stepped, blocky front, sloped rear, and rectangular body.",bd30d7e0-9ce8-4766-a60d-b52b980fd089
56,"Toy car featuring a rectangular body with layered, blocky front and rear shapes. The roof is flat and the sides are uniformly aligned.",bd30d7e0-9ce8-4766-a60d-b52b980fd089
179,"The toy car has a rectangular body with a layered front comprised of stacked, protruding blocks. The back features a sloped, stepped design, while the flat roof integrates seamlessly with the symmetrical sides. Each component maintains a distinct geometric alignment, enhancing the overall blocky appearance.",bd30d7e0-9ce8-4766-a60d-b52b980fd089
178,Compact car with blocky features and simple geometric shapes.,376364f4-1554-4e90-9f5d-8b454b71f84a
205,A small vehicle with a rectangular front and rounded edges.,376364f4-1554-4e90-9f5d-8b454b71f84a
60,"The car has a flat roof, uniform rectangular sides, and rounded rear.",376364f4-1554-4e90-9f5d-8b454b71f84a
802,"A vehicle featuring a square front, curved top, four smooth corners, and an elevated back section.",376364f4-1554-4e90-9f5d-8b454b71f84a
26,"The car displays a compact form with a square front and rear, curved roof, and slightly recessed upper surface. The back is elevated with block-like protrusions on top, transitioning into a sloped rear section.",376364f4-1554-4e90-9f5d-8b454b71f84a
163,Compact car with blocky features and simple geometric shapes.,0c2bd583-3949-406b-9d00-0a9b735783ad
94,A small vehicle with a rectangular front and rounded edges.,0c2bd583-3949-406b-9d00-0a9b735783ad
34,"The car has a flat roof, uniform rectangular sides, and rounded rear.",0c2bd583-3949-406b-9d00-0a9b735783ad
896,"A vehicle featuring a square front, curved top, four smooth corners, and an elevated back section.",0c2bd583-3949-406b-9d00-0a9b735783ad
177,"The car displays a compact form with a square front and rear, curved roof, and slightly recessed upper surface. The back is elevated with block-like protrusions on top, transitioning into a sloped rear section.",0c2bd583-3949-406b-9d00-0a9b735783ad
244,Compact car with blocky exterior and tiered layers.,5ee05504-eaf5-468e-acfa-3a90cde7f8b5
194,Rectangular car with tiered roof and squared-off body.,5ee05504-eaf5-468e-acfa-3a90cde7f8b5
66,"Blocky car featuring a flat roof, layered sides, and squared front.",5ee05504-eaf5-468e-acfa-3a90cde7f8b5
349,"Cuboid car with an elevated rear, stepped front end, and symmetrical layout.",5ee05504-eaf5-468e-acfa-3a90cde7f8b5
81,"A rectangular car with a blocky structure, featuring a tiered square roof and an elevated rear. The sides are layered, forming a step-like contour, with the blocky front end extending slightly. The horizontal orientation of the bricks provides a sturdy overall framework and a cohesive geometric appearance.",5ee05504-eaf5-468e-acfa-3a90cde7f8b5
438,Compact car with blocky exterior and tiered layers.,efe4e1db-d96c-47f3-a03c-de7ad8d448e3
261,Rectangular car with tiered roof and squared-off body.,efe4e1db-d96c-47f3-a03c-de7ad8d448e3
678,"Blocky car featuring a flat roof, layered sides, and squared front.",efe4e1db-d96c-47f3-a03c-de7ad8d448e3
69,"Cuboid car with an elevated rear, stepped front end, and symmetrical layout.",efe4e1db-d96c-47f3-a03c-de7ad8d448e3
121,"A rectangular car with a blocky structure, featuring a tiered square roof and an elevated rear. The sides are layered, forming a step-like contour, with the blocky front end extending slightly. The horizontal orientation of the bricks provides a sturdy overall framework and a cohesive geometric appearance.",efe4e1db-d96c-47f3-a03c-de7ad8d448e3
26,A blocky car with defined geometric contours.,63604527-e14d-42ae-9b55-1d4003521d2e
396,A compact car with a series of angular features and stepped sides.,63604527-e14d-42ae-9b55-1d4003521d2e
142,"Car featuring angular sides and a sloped roof, emphasizing blocky construction.",63604527-e14d-42ae-9b55-1d4003521d2e
10,"Car with block-like elements, angular supports, a tiered roof, and offset arrangement.",63604527-e14d-42ae-9b55-1d4003521d2e
11,"A car comprising interconnected blocky structures with angular sides. The roof has a stepped design with parallel rows and a sloped front. The front and rear are tiered, leading to a rectangular top. The sides mirror each other with angular contours both horizontally and vertically.",63604527-e14d-42ae-9b55-1d4003521d2e
496,A blocky car with defined geometric contours.,1ed22430-f50e-4e32-b08a-59b84c77fb62
319,A compact car with a series of angular features and stepped sides.,1ed22430-f50e-4e32-b08a-59b84c77fb62
345,"Car featuring angular sides and a sloped roof, emphasizing blocky construction.",1ed22430-f50e-4e32-b08a-59b84c77fb62
267,"Car with block-like elements, angular supports, a tiered roof, and offset arrangement.",1ed22430-f50e-4e32-b08a-59b84c77fb62
118,"A car comprising interconnected blocky structures with angular sides. The roof has a stepped design with parallel rows and a sloped front. The front and rear are tiered, leading to a rectangular top. The sides mirror each other with angular contours both horizontally and vertically.",1ed22430-f50e-4e32-b08a-59b84c77fb62
148,Compact car with a blocky shape and raised sections.,02ced8df-dcca-4879-97de-e7b2e8b1c158
251,"Compact vehicle with angular profile, defined edges, and elevated portions.",02ced8df-dcca-4879-97de-e7b2e8b1c158
267,"Rectangular car body with squared edges, elevated back section, staggered front.",02ced8df-dcca-4879-97de-e7b2e8b1c158
174,"Boxy car form, squared contours, elevated rear area, recessed front, grooved roof.",02ced8df-dcca-4879-97de-e7b2e8b1c158
213,"Rectangular car with angular features, prominent rear elevation, recesses near the front, and a contoured roof design.",02ced8df-dcca-4879-97de-e7b2e8b1c158
553,Compact car with a blocky shape and raised sections.,c898905c-dd1d-435c-ba36-0553c80a0e4f
46,"Compact vehicle with angular profile, defined edges, and elevated portions.",c898905c-dd1d-435c-ba36-0553c80a0e4f
107,"Rectangular car body with squared edges, elevated back section, staggered front.",c898905c-dd1d-435c-ba36-0553c80a0e4f
225,"Boxy car form, squared contours, elevated rear area, recessed front, grooved roof.",c898905c-dd1d-435c-ba36-0553c80a0e4f
110,"Rectangular car with angular features, prominent rear elevation, recesses near the front, and a contoured roof design.",c898905c-dd1d-435c-ba36-0553c80a0e4f
267,Car with blocky frame and tiered roof.,698842f1-552b-4b54-8e17-1d34536b7c5f
65,A car with a solid frame and stepped roofline.,698842f1-552b-4b54-8e17-1d34536b7c5f
41,"Compact car, rectangular frame, tiered roof, wheels concealed within arches.",698842f1-552b-4b54-8e17-1d34536b7c5f
34,"Blocky car with a rectangular base, tiered roofline, and four visible arches housing wheel-like structures.",698842f1-552b-4b54-8e17-1d34536b7c5f
22,"Blocky car with a rectangular frame featuring tiered layers on the roof. Each side has two box-like arches suggesting enclosed wheel structures, and a segmented rear indicating a flat back.",698842f1-552b-4b54-8e17-1d34536b7c5f
30,Car with blocky frame and tiered roof.,d7bfa46f-1bfd-422f-96a4-fc350a9a35f1
167,A car with a solid frame and stepped roofline.,d7bfa46f-1bfd-422f-96a4-fc350a9a35f1
236,"Compact car, rectangular frame, tiered roof, wheels concealed within arches.",d7bfa46f-1bfd-422f-96a4-fc350a9a35f1
713,"Blocky car with a rectangular base, tiered roofline, and four visible arches housing wheel-like structures.",d7bfa46f-1bfd-422f-96a4-fc350a9a35f1
61,"Blocky car with a rectangular frame featuring tiered layers on the roof. Each side has two box-like arches suggesting enclosed wheel structures, and a segmented rear indicating a flat back.",d7bfa46f-1bfd-422f-96a4-fc350a9a35f1
126,Rectangular car with a smooth roof and blocky construction.,d3fc2116-9c63-4e24-87dc-01112d2b8dee
162,"Box-shaped car featuring a flat roof and angular, layered build.",d3fc2116-9c63-4e24-87dc-01112d2b8dee
98,"Car with a rectangular body, flat top, and staggered block layers forming the exterior.",d3fc2116-9c63-4e24-87dc-01112d2b8dee
20,"Car with a rectangular form, smooth top surface, and stepped block sides. Front features a stepped face, while the rear is straight, creating a cohesive geometric shape.",d3fc2116-9c63-4e24-87dc-01112d2b8dee
24,"A car with a rectangular body and flat roof. Block-like layers define its shape, offering a stepped appearance along the sides. The front is composed of a series of protruding blocks, while the rear is aligned. The roof extends flatly from the front to the back.",d3fc2116-9c63-4e24-87dc-01112d2b8dee
47,Rectangular car with a smooth roof and blocky construction.,124add8e-f573-4758-81c6-705af7eb9b0d
71,"Box-shaped car featuring a flat roof and angular, layered build.",124add8e-f573-4758-81c6-705af7eb9b0d
174,"Car with a rectangular body, flat top, and staggered block layers forming the exterior.",124add8e-f573-4758-81c6-705af7eb9b0d
213,"Car with a rectangular form, smooth top surface, and stepped block sides. Front features a stepped face, while the rear is straight, creating a cohesive geometric shape.",124add8e-f573-4758-81c6-705af7eb9b0d
130,"A car with a rectangular body and flat roof. Block-like layers define its shape, offering a stepped appearance along the sides. The front is composed of a series of protruding blocks, while the rear is aligned. The roof extends flatly from the front to the back.",124add8e-f573-4758-81c6-705af7eb9b0d
0,A toy car with a boxy structure.,76e3dcf9-d83c-44fb-94a7-d747b05eecc9
5,Rectangular car with distinct front and rear sections.,76e3dcf9-d83c-44fb-94a7-d747b05eecc9
248,Car features a flat top with segmented front and rear parts.,76e3dcf9-d83c-44fb-94a7-d747b05eecc9
152,"Block-shaped car with a flat roof, distinct front grille, and rear.",76e3dcf9-d83c-44fb-94a7-d747b05eecc9
54,"The car displays a flat rectangular roof and segmented body. The front features layered brickwork, forming a grille-like structure. The sides are straight, leading to a slightly raised rear end with defined edges.",76e3dcf9-d83c-44fb-94a7-d747b05eecc9
78,A toy car with a boxy structure.,824d2d7a-71f3-426a-ab14-bf8f1dd915d7
312,Rectangular car with distinct front and rear sections.,824d2d7a-71f3-426a-ab14-bf8f1dd915d7
208,Car features a flat top with segmented front and rear parts.,824d2d7a-71f3-426a-ab14-bf8f1dd915d7
133,"Block-shaped car with a flat roof, distinct front grille, and rear.",824d2d7a-71f3-426a-ab14-bf8f1dd915d7
421,"The car displays a flat rectangular roof and segmented body. The front features layered brickwork, forming a grille-like structure. The sides are straight, leading to a slightly raised rear end with defined edges.",824d2d7a-71f3-426a-ab14-bf8f1dd915d7
326,Car with angular form and layered structure.,98332cad-ef10-4082-aef3-17aa8eca7d87
131,Compact car featuring squared sections and stepped contours.,98332cad-ef10-4082-aef3-17aa8eca7d87
395,"Geometric car with a rectangular body, elevated layers, and smooth edges.",98332cad-ef10-4082-aef3-17aa8eca7d87
321,"Angular vehicle body with multiple tiers and symmetry across length, featuring a recessed core.",98332cad-ef10-4082-aef3-17aa8eca7d87
11,A car featuring an elongated rectangular body with two flat layers forming the roof and hood. The car exhibits angular edges with stepped components and a recessed center section that adds depth to the otherwise smooth top profile.,98332cad-ef10-4082-aef3-17aa8eca7d87
129,Car with angular form and layered structure.,bea12b74-ae4c-49c7-a01a-33d796c61d89
519,Compact car featuring squared sections and stepped contours.,bea12b74-ae4c-49c7-a01a-33d796c61d89
33,"Geometric car with a rectangular body, elevated layers, and smooth edges.",bea12b74-ae4c-49c7-a01a-33d796c61d89
213,"Angular vehicle body with multiple tiers and symmetry across length, featuring a recessed core.",bea12b74-ae4c-49c7-a01a-33d796c61d89
48,A car featuring an elongated rectangular body with two flat layers forming the roof and hood. The car exhibits angular edges with stepped components and a recessed center section that adds depth to the otherwise smooth top profile.,bea12b74-ae4c-49c7-a01a-33d796c61d89
28,Compact car with an angular body and defined edges.,0dcade3e-e326-4a05-ae1e-741945677d27
10,Rectangular car with a sloped front and squared rear.,0dcade3e-e326-4a05-ae1e-741945677d27
155,"Car with a flat top, slanted windshield area, and boxy rear.",0dcade3e-e326-4a05-ae1e-741945677d27
553,"Vehicle body consisting of an angled nose, flat roof, and vertical tail. The sides are consistent in height, creating a uniform profile.",0dcade3e-e326-4a05-ae1e-741945677d27
42,"Car featuring an angular body with a slightly elevated front section, transitioning into a flat roof. The rear structure maintains a consistent, rectangular form. Front features include a sloped design and recessed sections. The sides are even, giving it a balanced appearance.",0dcade3e-e326-4a05-ae1e-741945677d27
305,Compact car with an angular body and defined edges.,2c9b051b-7764-4793-be64-99b5a5117596
253,Rectangular car with a sloped front and squared rear.,2c9b051b-7764-4793-be64-99b5a5117596
199,"Car with a flat top, slanted windshield area, and boxy rear.",2c9b051b-7764-4793-be64-99b5a5117596
424,"Vehicle body consisting of an angled nose, flat roof, and vertical tail. The sides are consistent in height, creating a uniform profile.",2c9b051b-7764-4793-be64-99b5a5117596
135,"Car featuring an angular body with a slightly elevated front section, transitioning into a flat roof. The rear structure maintains a consistent, rectangular form. Front features include a sloped design and recessed sections. The sides are even, giving it a balanced appearance.",2c9b051b-7764-4793-be64-99b5a5117596
90,"Compact car with a blocky, geometric shape.",bbdc5a67-c0c4-41ea-bb84-a8dcc84d9aea
35,"Rectangular car body with a tiered, stepped roof.",bbdc5a67-c0c4-41ea-bb84-a8dcc84d9aea
45,"Car featuring a rectangular base, squared front, with staggered roofline.",bbdc5a67-c0c4-41ea-bb84-a8dcc84d9aea
275,"Boxy car design with a tiered roof, rectangular sides, and a squared-off front end.",bbdc5a67-c0c4-41ea-bb84-a8dcc84d9aea
48,A heavily geometric car with a rectangular body featuring a three-layered roof. The front and rear ends form a blocky structure. The symmetrical layout includes side indentations and an angular roof that mimics a stair-step pattern.,bbdc5a67-c0c4-41ea-bb84-a8dcc84d9aea
683,Compact toy car with distinct geometric features.,eb93c75d-382e-4276-bacf-d8e77abae552
353,A rectangular car-like figure with rising edges and indented surfaces.,eb93c75d-382e-4276-bacf-d8e77abae552
118,"The car structure features a symmetrical layout, a flat elevated top, and a recessed front section.",eb93c75d-382e-4276-bacf-d8e77abae552
279,"A small vehicle form with rising side elements, a hollowed front, and a flat, leveled back section, showing symmetrical design.",eb93c75d-382e-4276-bacf-d8e77abae552
243,"This car silhouette has a boxy frame with raised side edges, two symmetrical indents at the front, and a flat rear. The base appears even and rectangular, while the elevated sections add depth and a layered aspect.",eb93c75d-382e-4276-bacf-d8e77abae552
117,Compact toy car with distinct geometric features.,61059002-eb57-4784-bdd5-fe9c5dae0e53
167,A rectangular car-like figure with rising edges and indented surfaces.,61059002-eb57-4784-bdd5-fe9c5dae0e53
132,"The car structure features a symmetrical layout, a flat elevated top, and a recessed front section.",61059002-eb57-4784-bdd5-fe9c5dae0e53
12,"A small vehicle form with rising side elements, a hollowed front, and a flat, leveled back section, showing symmetrical design.",61059002-eb57-4784-bdd5-fe9c5dae0e53
137,"This car silhouette has a boxy frame with raised side edges, two symmetrical indents at the front, and a flat rear. The base appears even and rectangular, while the elevated sections add depth and a layered aspect.",61059002-eb57-4784-bdd5-fe9c5dae0e53
2,Car with a streamlined rectangular body and protruding features.,f7d42480-7971-436d-b4b4-b63ef3ae2a75
62,A compact car form with a sloped hood and recessed midsection.,f7d42480-7971-436d-b4b4-b63ef3ae2a75
157,"The vehicle features a block-like rear, elevated corners, and a tiered rooftop.",f7d42480-7971-436d-b4b4-b63ef3ae2a75
22,"Compact vehicle with a tiered roofline, indented midsection, and blocky rear components nestled between elevated front and rear corners.",f7d42480-7971-436d-b4b4-b63ef3ae2a75
628,"A compact car design with a rectangular body and tiered roof. The hood slopes slightly downward, leading to a recessed section between raised sections at the front and rear. Elevated corners enhance the silhouette, while blocky features define the rear and enhance the geometric aesthetic.",f7d42480-7971-436d-b4b4-b63ef3ae2a75
206,Car with a streamlined rectangular body and protruding features.,972350ef-19f8-45a5-b0bc-3c1478c71fc4
64,A compact car form with a sloped hood and recessed midsection.,972350ef-19f8-45a5-b0bc-3c1478c71fc4
54,"The vehicle features a block-like rear, elevated corners, and a tiered rooftop.",972350ef-19f8-45a5-b0bc-3c1478c71fc4
163,"Compact vehicle with a tiered roofline, indented midsection, and blocky rear components nestled between elevated front and rear corners.",972350ef-19f8-45a5-b0bc-3c1478c71fc4
639,"A compact car design with a rectangular body and tiered roof. The hood slopes slightly downward, leading to a recessed section between raised sections at the front and rear. Elevated corners enhance the silhouette, while blocky features define the rear and enhance the geometric aesthetic.",972350ef-19f8-45a5-b0bc-3c1478c71fc4
308,"Compact car with blocky, rectangular form.",67660873-2019-4999-8eda-0862f4b21c69
100,"The car has a stepped, horizontal layered construction.",67660873-2019-4999-8eda-0862f4b21c69
498,Rectangular car featuring a block-like shape with tiered front.,67660873-2019-4999-8eda-0862f4b21c69
55,"Rectangular car with blocky steps at the front end, tiered layers, and a smooth roof.",67660873-2019-4999-8eda-0862f4b21c69
417,"The car displays a rectangular body with a tiered front. The roof is flat, while the sides are vertically aligned. Steps create a layered effect towards the front, enhancing depth. The overall structure showcases precise geometric arrangement with interconnected rectangular components.",67660873-2019-4999-8eda-0862f4b21c69
488,"Compact car with blocky, rectangular form.",22c0b5c8-9183-48b7-b703-21d72a6cc9ee
739,"The car has a stepped, horizontal layered construction.",22c0b5c8-9183-48b7-b703-21d72a6cc9ee
232,Rectangular car featuring a block-like shape with tiered front.,22c0b5c8-9183-48b7-b703-21d72a6cc9ee
68,"Rectangular car with blocky steps at the front end, tiered layers, and a smooth roof.",22c0b5c8-9183-48b7-b703-21d72a6cc9ee
88,"The car displays a rectangular body with a tiered front. The roof is flat, while the sides are vertically aligned. Steps create a layered effect towards the front, enhancing depth. The overall structure showcases precise geometric arrangement with interconnected rectangular components.",22c0b5c8-9183-48b7-b703-21d72a6cc9ee
367,"Vehicle with rounded top, rectangular body, and blocky frame.",d27131e6-1b60-4bb9-bf03-b24baf8a2027
26,Brick-built vehicle with a rectangular body and rounded corners.,d27131e6-1b60-4bb9-bf03-b24baf8a2027
88,"Blocky vehicle featuring a rounded top, flat front, and layered sides.",d27131e6-1b60-4bb9-bf03-b24baf8a2027
17,"Compact vehicle with a multi-layered body, gently rounded top, and squared front.",d27131e6-1b60-4bb9-bf03-b24baf8a2027
200,"A compact vehicle with a rectangular form and gently rounded top. The vehicle features a layered side profile and a flat front. The back is squared, providing a balanced structure, and the roof seamlessly transitions into the body with a slight curve.",d27131e6-1b60-4bb9-bf03-b24baf8a2027
112,"Vehicle with rounded top, rectangular body, and blocky frame.",45625495-7d34-4d43-aa9f-67fefe8c6d25
193,Brick-built vehicle with a rectangular body and rounded corners.,45625495-7d34-4d43-aa9f-67fefe8c6d25
31,"Blocky vehicle featuring a rounded top, flat front, and layered sides.",45625495-7d34-4d43-aa9f-67fefe8c6d25
312,"Compact vehicle with a multi-layered body, gently rounded top, and squared front.",45625495-7d34-4d43-aa9f-67fefe8c6d25
637,"A compact vehicle with a rectangular form and gently rounded top. The vehicle features a layered side profile and a flat front. The back is squared, providing a balanced structure, and the roof seamlessly transitions into the body with a slight curve.",45625495-7d34-4d43-aa9f-67fefe8c6d25
89,"Compact vehicle with an angular, geometric profile.",1b53e2fe-3865-415b-91ad-bb7606453581
197,A compact automobile with distinct angular features and stacked layers.,1b53e2fe-3865-415b-91ad-bb7606453581
311,"Compact vehicle featuring a squared rear, rounded front, and blocky roof.",1b53e2fe-3865-415b-91ad-bb7606453581
49,"The car showcases a sloped front, pronounced blocky sections, and an angular roofline.",1b53e2fe-3865-415b-91ad-bb7606453581
47,"The car features a rounded front, a squared rear, and a layered roof with distinct geometric angles and multiple stacked sections.",1b53e2fe-3865-415b-91ad-bb7606453581
80,"Compact vehicle with an angular, geometric profile.",37efc50b-e65b-4264-a4dd-b31da750806e
79,A compact automobile with distinct angular features and stacked layers.,37efc50b-e65b-4264-a4dd-b31da750806e
40,"Compact vehicle featuring a squared rear, rounded front, and blocky roof.",37efc50b-e65b-4264-a4dd-b31da750806e
320,"The car showcases a sloped front, pronounced blocky sections, and an angular roofline.",37efc50b-e65b-4264-a4dd-b31da750806e
394,"The car features a rounded front, a squared rear, and a layered roof with distinct geometric angles and multiple stacked sections.",37efc50b-e65b-4264-a4dd-b31da750806e
141,Sedan with a rectangular body and curved front.,1c2a9eb5-056f-48fc-a78b-d7118acf1c2e
78,"A compact car featuring a smooth, rectangular shape with rounded edges.",1c2a9eb5-056f-48fc-a78b-d7118acf1c2e
49,"Car with a boxy rear and sloping hood. The top is flat, blending into curved sides.",1c2a9eb5-056f-48fc-a78b-d7118acf1c2e
257,"Compact vehicle with a rectangular main body, sloped front, flat top, and smooth edges.",1c2a9eb5-056f-48fc-a78b-d7118acf1c2e
190,"A compact car having a rectangular main body and slightly curved sides. The top is flat, while the front end slopes gently, leading to a defined, boxy rear.",1c2a9eb5-056f-48fc-a78b-d7118acf1c2e
0,Sedan with a rectangular body and curved front.,e46c4a39-86b5-4318-9b38-6efeb77ec474
91,"A compact car featuring a smooth, rectangular shape with rounded edges.",e46c4a39-86b5-4318-9b38-6efeb77ec474
15,"Car with a boxy rear and sloping hood. The top is flat, blending into curved sides.",e46c4a39-86b5-4318-9b38-6efeb77ec474
34,"Compact vehicle with a rectangular main body, sloped front, flat top, and smooth edges.",e46c4a39-86b5-4318-9b38-6efeb77ec474
6,"A compact car having a rectangular main body and slightly curved sides. The top is flat, while the front end slopes gently, leading to a defined, boxy rear.",e46c4a39-86b5-4318-9b38-6efeb77ec474
355,Compact brick car with geometric symmetry.,8d170434-1836-4c11-bfde-06392604b4bb
3,Rectangular car with a sloped roof and angular edges.,8d170434-1836-4c11-bfde-06392604b4bb
79,"Car featuring a rectangular base, sloped front, and tiered roof.",8d170434-1836-4c11-bfde-06392604b4bb
1986,"This car exhibits a rectangular body, with a gently sloped roof connecting to a stepped rear section and a flat front end.",8d170434-1836-4c11-bfde-06392604b4bb
6,"A geometric car structure featuring a rectangular base and four-wheeled form, with a sloped roof merging into a flat trunk. The front end is boxy, with defined tiered layers leading up to a flat top, and sides that curve slightly to form the body.",8d170434-1836-4c11-bfde-06392604b4bb
9,Compact brick car with geometric symmetry.,414ba8eb-9659-4533-b136-dea2f310869c
181,Rectangular car with a sloped roof and angular edges.,414ba8eb-9659-4533-b136-dea2f310869c
116,"Car featuring a rectangular base, sloped front, and tiered roof.",414ba8eb-9659-4533-b136-dea2f310869c
283,"This car exhibits a rectangular body, with a gently sloped roof connecting to a stepped rear section and a flat front end.",414ba8eb-9659-4533-b136-dea2f310869c
305,"A geometric car structure featuring a rectangular base and four-wheeled form, with a sloped roof merging into a flat trunk. The front end is boxy, with defined tiered layers leading up to a flat top, and sides that curve slightly to form the body.",414ba8eb-9659-4533-b136-dea2f310869c
76,Compact car with a rectangular shape and rounded front.,10640005-63e1-411b-8736-c97741788865
466,"Compact automobile featuring a blocky shape, with a rounded leading edge.",10640005-63e1-411b-8736-c97741788865
86,"Automobile showing a rectangular body, rounded front, and tiered roofline.",10640005-63e1-411b-8736-c97741788865
116,"Car composed of a block-like body, tiered roof, and distinct wheels suggested by the base elements.",10640005-63e1-411b-8736-c97741788865
20,"A compact car with a rectangular design, rounded front end, and tiered roof. It features a simple undercarriage suggesting wheels, a defined roofline tapering towards the rear, and a back section implying a rear bumper.",10640005-63e1-411b-8736-c97741788865
490,Compact car with a rectangular shape and rounded front.,ea2bbd3f-647a-4dab-9572-864047d76b2e
46,"Compact automobile featuring a blocky shape, with a rounded leading edge.",ea2bbd3f-647a-4dab-9572-864047d76b2e
