already_rejected,collision,not_in_library,out_of_bounds,prompt,structure_id
,,,,Sedan with a rectangular body and curved front.,e46c4a39-86b5-4318-9b38-6efeb77ec474
75.0,16.0,,,"A compact car featuring a smooth, rectangular shape with rounded edges.",e46c4a39-86b5-4318-9b38-6efeb77ec474
3.0,12.0,,,"Car with a boxy rear and sloping hood. The top is flat, blending into curved sides.",e46c4a39-86b5-4318-9b38-6efeb77ec474
28.0,6.0,,,"Compact vehicle with a rectangular main body, sloped front, flat top, and smooth edges.",e46c4a39-86b5-4318-9b38-6efeb77ec474
4.0,2.0,,,"A compact car having a rectangular main body and slightly curved sides. The top is flat, while the front end slopes gently, leading to a defined, boxy rear.",e46c4a39-86b5-4318-9b38-6efeb77ec474
294.0,61.0,,,Compact brick car with geometric symmetry.,8d170434-1836-4c11-bfde-06392604b4bb
2.0,1.0,,,Rectangular car with a sloped roof and angular edges.,8d170434-1836-4c11-bfde-06392604b4bb
47.0,32.0,,,"Car featuring a rectangular base, sloped front, and tiered roof.",8d170434-1836-4c11-bfde-06392604b4bb
1793.0,193.0,,,"This car exhibits a rectangular body, with a gently sloped roof connecting to a stepped rear section and a flat front end.",8d170434-1836-4c11-bfde-06392604b4bb
5.0,1.0,,,"A geometric car structure featuring a rectangular base and four-wheeled form, with a sloped roof merging into a flat trunk. The front end is boxy, with defined tiered layers leading up to a flat top, and sides that curve slightly to form the body.",8d170434-1836-4c11-bfde-06392604b4bb
213.0,113.0,,,Car with a rectangular body and prominent front and rear sections.,c4bbab00-e717-495d-a83d-32d07601265b
23.0,8.0,,,Automobile features elongated main body and distinct front and rear extensions.,c4bbab00-e717-495d-a83d-32d07601265b
20.0,3.0,,,"Car exhibits a streamlined form with squared edges, front protrusions, and uniform rear.",c4bbab00-e717-495d-a83d-32d07601265b
15.0,14.0,,,"Vehicle with rectangular body, elevated rear end, and protruding front section.",c4bbab00-e717-495d-a83d-32d07601265b
390.0,78.0,,,"The car possesses a rectangular body with a flat top surface. The sides are vertical and parallel. The rear end is slightly elevated with a blocky structure, while the front features protruding sections suggesting a simplified bumper and grille. The shape is continuous, maintaining a cohesive geometric form.",c4bbab00-e717-495d-a83d-32d07601265b
28.0,1.0,,,Boxy car with a flat top and angular edges.,299af613-e712-466a-8327-9f5c9b9e250b
269.0,48.0,,,Rectangular vehicle with blocky structure and tiered layers on top.,299af613-e712-466a-8327-9f5c9b9e250b
213.0,48.0,,,"Car with a flat roof, angular front, and block-like exterior detailing.",299af613-e712-466a-8327-9f5c9b9e250b
345.0,65.0,,,"Vehicle with a rectangular form, tiered roof, and protruding front section.",299af613-e712-466a-8327-9f5c9b9e250b
37.0,11.0,,,"A rectangular car with a block-like body, featuring a flat top layer flanked by slightly raised rear sections. The front is angular with a stepped formation, while the sides exhibit a uniform arrangement of segments.",299af613-e712-466a-8327-9f5c9b9e250b
62.0,18.0,,,Compact car with a sloped front and boxy rear.,e4472066-3627-4fc1-9667-1642a4cffaf3
11.0,8.0,,,"Car with a rounded front, elevated midsection, and flat back.",e4472066-3627-4fc1-9667-1642a4cffaf3
387.0,216.0,,,"Squared vehicle featuring a domed roof, geometric windows, and a tiered rear end.",e4472066-3627-4fc1-9667-1642a4cffaf3
51.0,15.0,,,"Boxy car form with a prominent sloped front, rounded roof, and flat back paneling. Midsection slightly raised compared to front and rear.",e4472066-3627-4fc1-9667-1642a4cffaf3
6.0,6.0,,,"A compact car with a boxy shape, sloped front, and flat back. The rounded roof features brick-like surface details. Elevated midsection and tiered rear end ensure a geometric appearance. The front includes an inclined hood, while windows are sunken into the brick-like sides.",e4472066-3627-4fc1-9667-1642a4cffaf3
32.0,29.0,,,Car with blocky form and elevated sections.,249c292b-2f28-4c47-8f0f-e16b1955d39b
134.0,45.0,,,Compact vehicle shape featuring a flat top and protruding front.,249c292b-2f28-4c47-8f0f-e16b1955d39b
15.0,6.0,,,"Rectangular car body, raised sections on top, blocky front end.",249c292b-2f28-4c47-8f0f-e16b1955d39b
10.0,4.0,,,"The car displays a block-like structure with a smooth, flat top. The front end protrudes while the rear is slightly elevated, creating variation in height.",249c292b-2f28-4c47-8f0f-e16b1955d39b
138.0,34.0,,,"A compact car featuring a rectangular body with a flat top. The front end extends outward, and the rear section rises subtly above the main body, adding dimensional layering to its blocky silhouette.",249c292b-2f28-4c47-8f0f-e16b1955d39b
1383.0,307.0,,,Compact car with angular frame and defined contours.,3f2dfd11-46bf-444d-9966-063b9c0e35a2
110.0,35.0,,,Small vehicle featuring a blocky front and tiered roofline.,3f2dfd11-46bf-444d-9966-063b9c0e35a2
68.0,17.0,,,"Car with a prominent, boxy hood and squared-off rear.",3f2dfd11-46bf-444d-9966-063b9c0e35a2
569.0,219.0,,,"Automobile displaying an angular body, sloped front, and stepped rear section.",3f2dfd11-46bf-444d-9966-063b9c0e35a2
338.0,94.0,,,"Compact automobile with an angular front, tiered rectangular roof, and continuous side contours extending to a squared-off rear end.",3f2dfd11-46bf-444d-9966-063b9c0e35a2
,2.0,,,Car with a rectangular body and protruding front and rear sections.,a40e76b4-c832-4f2e-acf6-e46316084180
184.0,19.0,,,Boxy car featuring distinct elevated areas at the front and back ends.,a40e76b4-c832-4f2e-acf6-e46316084180
76.0,24.0,,,"Compact vehicle with a flat roof, squared body, and raised front and back sections.",a40e76b4-c832-4f2e-acf6-e46316084180
234.0,12.0,,,"Squared-off car with a flat roof, matrix-like top contours, and protruding front and back sections, forming a continuous line from front to back.",a40e76b4-c832-4f2e-acf6-e46316084180
96.0,12.0,,,"Rectangular car with an even flat top and squared-off sides. The front and back sections extend outward, adding depth. The roof is flat, with top contours resembling a series of evenly arranged small, rectangular protrusions.",a40e76b4-c832-4f2e-acf6-e46316084180
173.0,35.0,,,"Compact vehicle with a tiered, blocky contour.",b73e40b0-e17c-48e3-80ab-5d53987e5a4b
73.0,12.0,,,Small-scale car with sloped sections and a rectangular base.,b73e40b0-e17c-48e3-80ab-5d53987e5a4b
146.0,59.0,,,"Car with a layered rear, stacked roof, and angular front.",b73e40b0-e17c-48e3-80ab-5d53987e5a4b
1.0,8.0,,,"Boxy automotive shape featuring a stepped roof and cubic build. The front has a slightly recessed, segmented facade.",b73e40b0-e17c-48e3-80ab-5d53987e5a4b
149.0,16.0,,,"A compact car consisting of a rectangular body, layered roof, and structured rear section. The front facade features a recessed, segmented structure. The roof slopes down towards the rear, creating a tiered effect.",b73e40b0-e17c-48e3-80ab-5d53987e5a4b
98.0,37.0,,,A compact rectangular car with blocky features.,6b5a194b-6b27-4e1f-ad05-31e54ba30298
151.0,33.0,,,Rectangular car with angular edges and blocky front and back.,6b5a194b-6b27-4e1f-ad05-31e54ba30298
85.0,11.0,,,"A car with a rectangular form, block-like hood, and flat roof.",6b5a194b-6b27-4e1f-ad05-31e54ba30298
120.0,25.0,,,"Boxy automobile design with a sloped front, squared rear, and layered roof.",6b5a194b-6b27-4e1f-ad05-31e54ba30298
105.0,47.0,,,"Car with a boxy and angular body, sloped front, flat roof, and block-like features defining the front bumper and rear.",6b5a194b-6b27-4e1f-ad05-31e54ba30298
379.0,50.0,,,Compact car with layered rectangular sections.,30520a71-41c4-4a18-acd8-c7e24c5c131e
101.0,16.0,,,"A small automobile shape featuring stacked, rectangular layers.",30520a71-41c4-4a18-acd8-c7e24c5c131e
,5.0,,,"The car has a compact form, composed of horizontal, rectangular segments stacked on top of each other.",30520a71-41c4-4a18-acd8-c7e24c5c131e
162.0,31.0,,,"A small car consisting of rectangular layers, with the upper rear section slightly elevated, and a two-step roof design.",30520a71-41c4-4a18-acd8-c7e24c5c131e
689.0,181.0,,,"This car has a compact, elongated rectangular body. The front features a tiered, angular arrangement, while the back elevates slightly. The sides are a continuous horizontal line, and the roof incorporates a two-step transition from front to rear.",30520a71-41c4-4a18-acd8-c7e24c5c131e
97.0,35.0,,,Compact car with rectangular body and tiered roofline.,b4f83753-d8fc-4961-9b46-e2686ee329d7
347.0,17.0,,,Rectangular vehicle with a stepped roof and blocky contours.,b4f83753-d8fc-4961-9b46-e2686ee329d7
218.0,39.0,,,"Boxy car featuring a layered roof structure, squared edges, and a flat front.",b4f83753-d8fc-4961-9b46-e2686ee329d7
19.0,9.0,,,"A car with a rectangular form, tiered roof, and squared corners. The front is flat with defined edges, while the body is uniform in width.",b4f83753-d8fc-4961-9b46-e2686ee329d7
73.0,28.0,,,"This car has a rectangular shape with a multi-tiered roof and distinct square edges. The flat front is integrated with the roof, and the body maintains consistent dimensions.",b4f83753-d8fc-4961-9b46-e2686ee329d7
,1.0,,,Compact car with rounded edges and defined contours.,ca83532a-457e-443f-9cfb-68f24cc55fd8
17.0,3.0,,,A small vehicle exhibiting smooth curves and precise lines.,ca83532a-457e-443f-9cfb-68f24cc55fd8
68.0,28.0,,,"The vehicle features a streamlined body with rounded corners and layered, staggered elements.",ca83532a-457e-443f-9cfb-68f24cc55fd8
119.0,23.0,,,"This compact automobile shows a smooth, curved roofline transitioning into a rectangular body, with tiered elements for texture.",ca83532a-457e-443f-9cfb-68f24cc55fd8
204.0,76.0,,,"A compact car with a rounded roofline tapering to a rectangular front and back. The front includes protruding square elements, while the back mirrors this design. Smooth, tiered bricks form the top and sides, giving the appearance of subtle texturing.",ca83532a-457e-443f-9cfb-68f24cc55fd8
591.0,172.0,,,"Compact vehicle with a streamlined, block-based structure.",548b80c9-14e8-435d-bb40-0f57170cf4f9
309.0,56.0,,,"Rectangular car shape with a contoured top, rounded edges.",548b80c9-14e8-435d-bb40-0f57170cf4f9
104.0,23.0,,,Boxy car form featuring a sloped hood and elevated rear.,548b80c9-14e8-435d-bb40-0f57170cf4f9
200.0,26.0,,,"Car with a rectangular base, sloped roof, and indented windows.",548b80c9-14e8-435d-bb40-0f57170cf4f9
4.0,6.0,,,"A blocky car design with a rectangular body, slightly curved roof, and prominent sloped hood. The vehicle has rounded edges with recessed sections indicating windows and prominently raised sections at the front and rear, suggesting aerodynamic styling.",548b80c9-14e8-435d-bb40-0f57170cf4f9
274.0,123.0,,,"Compact vehicle with a streamlined, block-based structure.",b5407e2f-6888-422b-a798-fdeb96e193d4
177.0,49.0,,,"Rectangular car shape with a contoured top, rounded edges.",b5407e2f-6888-422b-a798-fdeb96e193d4
171.0,14.0,,,Boxy car form featuring a sloped hood and elevated rear.,b5407e2f-6888-422b-a798-fdeb96e193d4
426.0,61.0,,,"Car with a rectangular base, sloped roof, and indented windows.",b5407e2f-6888-422b-a798-fdeb96e193d4
95.0,10.0,,,"A blocky car design with a rectangular body, slightly curved roof, and prominent sloped hood. The vehicle has rounded edges with recessed sections indicating windows and prominently raised sections at the front and rear, suggesting aerodynamic styling.",b5407e2f-6888-422b-a798-fdeb96e193d4
1.0,2.0,,,Compact car with angular features and block-like contours.,34eee303-da25-440b-8219-c46ecfc9779c
434.0,200.0,,,Small vehicle featuring a boxy shape with protruding front and rear.,34eee303-da25-440b-8219-c46ecfc9779c
151.0,13.0,,,Squared automobile with tiered front sections and layered roof.,34eee303-da25-440b-8219-c46ecfc9779c
4.0,4.0,,,"Car with a segmented body, rectangular roof, and stepped front.",34eee303-da25-440b-8219-c46ecfc9779c
24.0,11.0,,,"A small vehicle exhibiting a blocky configuration with a tiered roof and stacked frontal elements. The car's body includes rectangular side sections, with the front sections extending in a series of progressively smaller steps.",34eee303-da25-440b-8219-c46ecfc9779c
92.0,32.0,,,Compact car with rectangular and angular shapes.,692971b1-12be-4e94-a74a-70a4257db9a4
472.0,86.0,,,Small vehicle featuring a boxy structure with distinct edges.,692971b1-12be-4e94-a74a-70a4257db9a4
469.0,80.0,,,Compact automobile exhibiting a squared-off body with sharp corners and a flat roof.,692971b1-12be-4e94-a74a-70a4257db9a4
301.0,57.0,,,"Box-shaped car with blocky contours, a flat roof, and layered rectangular elements atop a stacked block foundation.",692971b1-12be-4e94-a74a-70a4257db9a4
73.0,5.0,,,"A compact vehicle with a blocky form, rectangular sides, a flat top, and a segmented rear section. The front is composed of smaller blocks creating a subtle slope, and the overall design features angular edges, with the body slightly wider than it is tall.",692971b1-12be-4e94-a74a-70a4257db9a4
98.0,81.0,,,Car with blocky and stepped geometric features.,62981eb7-360d-4a25-923c-f647efd4820b
51.0,24.0,,,Boxy car featuring a raised rear section and rounded front.,62981eb7-360d-4a25-923c-f647efd4820b
127.0,16.0,,,"A rectangular car with staggered layers, rear elevation, and sloped front.",62981eb7-360d-4a25-923c-f647efd4820b
7.0,3.0,,,"The car has a cubic base, with a stepped rear top and slanted front edge.",62981eb7-360d-4a25-923c-f647efd4820b
5.0,7.0,,,The car has a rectangular form with raised segments over the rear and a lower front. Vertical sides and angular top edges define the blocky aesthetic.,62981eb7-360d-4a25-923c-f647efd4820b
31.0,7.0,,,Compact car with angular features.,600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
11.0,7.0,,,Small car featuring a blocky exterior and defined edges.,600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
174.0,31.0,,,"Boxy car with a flat roof, sloped front, and jagged sides.",600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
22.0,18.0,,,Car with a rectangular roof leading to a sloped hood and tiered rear end. The sides present a mixture of vertical and horizontal elements.,600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
161.0,4.0,,,"A compact car with a flat, rectangular roof transitioning into a sloped front. The front features distinct ridges, while the rear end is tiered. The sides combine vertical and horizontal brick arrangements.",600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
161.0,34.0,,,A compact car with a rounded exterior.,c1a5e625-6e20-4116-b67f-955dc04ddd20
15.0,5.0,,,"A car with a small, boxy body featuring rounded edges.",c1a5e625-6e20-4116-b67f-955dc04ddd20
580.0,105.0,,,The car exhibits a rectangular body with elevated bumpers and a slightly curved roof.,c1a5e625-6e20-4116-b67f-955dc04ddd20
22.0,6.0,,,"Featuring a rounded roof and blocky bumpers, the car displays a compact rectangular shape with prominent midsection.",c1a5e625-6e20-4116-b67f-955dc04ddd20
142.0,19.0,,,"This car features a compact rectangular body with rounded front and rear bumpers. The gently curved roof contrasts with the flatter sides, and the rear section is defined by small protrusions, creating a balanced silhouette.",c1a5e625-6e20-4116-b67f-955dc04ddd20
34.0,9.0,,,Car with distinct block-like structure and angular edges.,365f64e7-dff9-4c41-9dda-b2fe014456aa
53.0,6.0,,,Boxy car featuring a rectangular form with prominent stepped edges.,365f64e7-dff9-4c41-9dda-b2fe014456aa
46.0,15.0,,,Rectangular car with layered surfaces and angular front and rear.,365f64e7-dff9-4c41-9dda-b2fe014456aa
136.0,31.0,,,"Geometric car shape with a flat top, stepped sides, and cubic front design.",365f64e7-dff9-4c41-9dda-b2fe014456aa
72.0,6.0,,,"A rectangular car shape exhibiting stepped sides and a flat, rectangular top. The front and rear have angular structures, with the sides slightly protruding at intervals. The vehicle’s profile is uniform, creating a distinct block-like form.",365f64e7-dff9-4c41-9dda-b2fe014456aa
29.0,17.0,,,"Car with smooth, angular body and streamlined contours.",d2e3123c-4070-45cc-9862-2603c621ac8a
205.0,69.0,,,"Automobile featuring a sleek, elongated rectangular shape and rounded edges.",d2e3123c-4070-45cc-9862-2603c621ac8a
1.0,2.0,,,"Vehicle with a flat top, angular front, and slightly tapered rear.",d2e3123c-4070-45cc-9862-2603c621ac8a
93.0,8.0,,,"Car having a rectangular body, flat rooftop, and rounded front corners. Front and rear are distinctively angular without sharp edges.",d2e3123c-4070-45cc-9862-2603c621ac8a
3.0,2.0,,,"Automobile with a streamlined rectangular form, rounded front edges, and a slightly tapered back. The vehicle's top is flat, transitioning smoothly from front to rear, with angular detailing along the sides and corners.",d2e3123c-4070-45cc-9862-2603c621ac8a
167.0,38.0,,,Compact car with a blocky form.,158e059a-68ac-4b85-8563-ce9843fff451
64.0,30.0,,,Boxy vehicle with tiered layers and angular features.,158e059a-68ac-4b85-8563-ce9843fff451
92.0,31.0,,,Angular car with pronounced horizontal layers and rectangular front.,158e059a-68ac-4b85-8563-ce9843fff451
17.0,10.0,,,"A vehicle characterized by its geometric lines, block-like body, and tiered top surfaces.",158e059a-68ac-4b85-8563-ce9843fff451
481.0,66.0,,,"A blocky car features a rectangular body with an elevated rear section. Its front has a defined, flat surface with distinct, stepped contours leading to a smooth, tiered roofline.",158e059a-68ac-4b85-8563-ce9843fff451
46.0,23.0,,,Compact car with a blocky form.,82d20e6d-25ae-4192-8981-57c9f31cab44
193.0,30.0,,,Boxy vehicle with tiered layers and angular features.,82d20e6d-25ae-4192-8981-57c9f31cab44
128.0,17.0,,,Angular car with pronounced horizontal layers and rectangular front.,82d20e6d-25ae-4192-8981-57c9f31cab44
264.0,53.0,,,"A vehicle characterized by its geometric lines, block-like body, and tiered top surfaces.",82d20e6d-25ae-4192-8981-57c9f31cab44
296.0,118.0,,,"A blocky car features a rectangular body with an elevated rear section. Its front has a defined, flat surface with distinct, stepped contours leading to a smooth, tiered roofline.",82d20e6d-25ae-4192-8981-57c9f31cab44
59.0,10.0,,,Compact car with layered upper and lower surfaces.,1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
35.0,28.0,,,Boxy car shape with tiered edges and a smooth roofline.,1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
47.0,12.0,,,"Car with a rectangular body, layered top, and defined rear.",1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
186.0,75.0,,,"Car featuring a flat top, tiered sides, and a blocky front. The rear end is squared, extending downward into structured layers.",1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
102.0,25.0,,,"A compact car with rectangular dimensions, featuring a flat top and layered sides. Front and rear sections blend into boxy formations, with the front section slightly extending outwards below the main body. The rear is a squared-off section descending from the roofline in even layers.",1a80d128-bbc9-4d3b-b0cd-41f0561a4c11
129.0,42.0,,,Toy vehicle with a rectangular body and cylindrical forms.,51f0e45d-0c32-41ad-ab29-ae2b634d578a
21.0,11.0,,,Vehicle with a rectangular base and rounded front sections.,51f0e45d-0c32-41ad-ab29-ae2b634d578a
1117.0,173.0,,,Toy car featuring a rectangular form with curved front and rear ends.,51f0e45d-0c32-41ad-ab29-ae2b634d578a
77.0,11.0,,,"Compact car shape with a rectangular base, curved front, and rear extension parts.",51f0e45d-0c32-41ad-ab29-ae2b634d578a
226.0,102.0,,,"Rectangular base, curved sides, and cylindrical front extensions, creating a compact vehicle appearance.",51f0e45d-0c32-41ad-ab29-ae2b634d578a
32.0,9.0,,,Compact car with a rectangular form and blocky contours.,a289d45a-7e83-46ce-acbb-ba7ca3564a78
208.0,56.0,,,"A small vehicle with layered elements, featuring a squared outline.",a289d45a-7e83-46ce-acbb-ba7ca3564a78
61.0,19.0,,,"The car exhibits a boxy profile with evenly stacked rectangular layers, shaping the body.",a289d45a-7e83-46ce-acbb-ba7ca3564a78
12.0,5.0,,,"Blocky car features a squared front, tiered layers forming a compact shape, and elevated rear.",a289d45a-7e83-46ce-acbb-ba7ca3564a78
171.0,22.0,,,"This car showcases a rectangular structure with a blocky hood, tiered body panels, and a slight rear elevation, creating a compact and robust form.",a289d45a-7e83-46ce-acbb-ba7ca3564a78
40.0,10.0,,,"Compact car with blocky, interconnected components.",f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
144.0,54.0,,,Compact car featuring a block-like structure with well-defined edges.,f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
280.0,25.0,,,"Quadrilateral car shape with a low, flat rooftop and protruding front.",f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
47.0,26.0,,,"Boxy car with distinct, staggered block sections creating angular contours.",f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
152.0,26.0,,,"A compact quadrilateral car with a low, flat roof, short front section, and angular sides. The rear exhibits a slightly raised block formation, while the front ends in a sloped, tapering point. The sides reveal staggered, geometric formations enhancing the overall angular look.",f47572ab-d0ef-4e5b-acb0-d5ebfa7cd2e0
43.0,9.0,,,"Compact car with blocky, interconnected components.",722eae41-de64-4d0c-a24c-286f69c74c9c
134.0,27.0,,,Compact car featuring a block-like structure with well-defined edges.,722eae41-de64-4d0c-a24c-286f69c74c9c
1136.0,121.0,,,"Quadrilateral car shape with a low, flat rooftop and protruding front.",722eae41-de64-4d0c-a24c-286f69c74c9c
38.0,4.0,,,"Boxy car with distinct, staggered block sections creating angular contours.",722eae41-de64-4d0c-a24c-286f69c74c9c
124.0,32.0,,,"A compact quadrilateral car with a low, flat roof, short front section, and angular sides. The rear exhibits a slightly raised block formation, while the front ends in a sloped, tapering point. The sides reveal staggered, geometric formations enhancing the overall angular look.",722eae41-de64-4d0c-a24c-286f69c74c9c
