structure_id,prompt,regenerations
eaccd35b-808b-4538-92c7-d0f09192ad1e,"A compact automobile with distinct tiers forming the roof, rectangular body, and evenly distributed geometric shapes.",9
eaccd35b-808b-4538-92c7-d0f09192ad1e,"The car has a blocky structure with a defined rectangular base. The roof is tiered into two steps, with a straight, slightly sloped upper surface. The sides are uniform, with the front and rear maintaining the rectangular form.",3
2a7de36f-3f31-4e78-864e-04a48a10444d,"Compact car with a simple, blocky shape.",2
2a7de36f-3f31-4e78-864e-04a48a10444d,Small vehicle featuring a block-like structure and rounded edges.,17
2a7de36f-3f31-4e78-864e-04a48a10444d,"Car with a rectangular body, subtly arched roof, and clean lines.",7
2a7de36f-3f31-4e78-864e-04a48a10444d,"Compact car with a squared front, smooth roof, and raised rear. The body extends slightly in the front and back.",7
2a7de36f-3f31-4e78-864e-04a48a10444d,"A compact car with a block-like form. It has a squared front section, a smoothly curved roof extending to the back, and a raised rear section. The car's body displays a straightforward geometric arrangement, with the roof subtly arched over the main rectangular mass.",3
a9ec8e19-3757-4196-97df-72c18818c8c9,"Compact car with a simple, blocky shape.",9
a9ec8e19-3757-4196-97df-72c18818c8c9,Small vehicle featuring a block-like structure and rounded edges.,2
a9ec8e19-3757-4196-97df-72c18818c8c9,"Car with a rectangular body, subtly arched roof, and clean lines.",6
a9ec8e19-3757-4196-97df-72c18818c8c9,"Compact car with a squared front, smooth roof, and raised rear. The body extends slightly in the front and back.",4
a9ec8e19-3757-4196-97df-72c18818c8c9,"A compact car with a block-like form. It has a squared front section, a smoothly curved roof extending to the back, and a raised rear section. The car's body displays a straightforward geometric arrangement, with the roof subtly arched over the main rectangular mass.",6
8b955f3f-1ce5-4847-8cd2-6ab52344efea,"Compact automobile featuring a tiered, rectangular structure.",8
8b955f3f-1ce5-4847-8cd2-6ab52344efea,Small car with a stepped roofline and blocky silhouette.,0
8b955f3f-1ce5-4847-8cd2-6ab52344efea,"Boxy car body, a stepped roof, and a sloped front end.",4
8b955f3f-1ce5-4847-8cd2-6ab52344efea,"Automobile with a tiered roof, flat base, protruding corners, and rounded edges defining the front.",1
8b955f3f-1ce5-4847-8cd2-6ab52344efea,"A compact, blocky car featuring a stepped roof and tiered design. The flat base supports the rounded corners and a sloped front. Rectangular formations highlight each tier, giving the vehicle a structured, angular appearance.",8
20e0356c-1947-4936-82c3-3186af59468f,"Compact automobile featuring a tiered, rectangular structure.",24
20e0356c-1947-4936-82c3-3186af59468f,Small car with a stepped roofline and blocky silhouette.,16
20e0356c-1947-4936-82c3-3186af59468f,"Boxy car body, a stepped roof, and a sloped front end.",19
20e0356c-1947-4936-82c3-3186af59468f,"Automobile with a tiered roof, flat base, protruding corners, and rounded edges defining the front.",4
20e0356c-1947-4936-82c3-3186af59468f,"A compact, blocky car featuring a stepped roof and tiered design. The flat base supports the rounded corners and a sloped front. Rectangular formations highlight each tier, giving the vehicle a structured, angular appearance.",3
7206d931-60e0-4a3a-8aa1-f297f4aefa62,Compact car with a blocky shape and angular contours.,2
7206d931-60e0-4a3a-8aa1-f297f4aefa62,A small vehicle featuring a flat top and angled sides.,4
7206d931-60e0-4a3a-8aa1-f297f4aefa62,"Compact automobile with a squared rear, sloped front, and angular sides.",19
7206d931-60e0-4a3a-8aa1-f297f4aefa62,"Small car showcasing a blocky body, sloped front, squared rear, and pronounced angles.",15
7206d931-60e0-4a3a-8aa1-f297f4aefa62,"A compact car with a blocky structure, featuring a flat top surface interrupted by a raised section at the rear, an angled front protruding from the main body, and a robust squared-off rear. The sides have distinct angular formations, giving the car a geometric appearance.",25
c2dc6276-bd2a-4a46-9d1d-3a8f61bffcb2,Compact car with a blocky shape and angular contours.,4
c2dc6276-bd2a-4a46-9d1d-3a8f61bffcb2,A small vehicle featuring a flat top and angled sides.,6
c2dc6276-bd2a-4a46-9d1d-3a8f61bffcb2,"Compact automobile with a squared rear, sloped front, and angular sides.",2
c2dc6276-bd2a-4a46-9d1d-3a8f61bffcb2,"Small car showcasing a blocky body, sloped front, squared rear, and pronounced angles.",1
c2dc6276-bd2a-4a46-9d1d-3a8f61bffcb2,"A compact car with a blocky structure, featuring a flat top surface interrupted by a raised section at the rear, an angled front protruding from the main body, and a robust squared-off rear. The sides have distinct angular formations, giving the car a geometric appearance.",24
382fa91e-92a9-435b-8974-b2da747070b7,Compact car with a rounded front and rectangular body.,44
382fa91e-92a9-435b-8974-b2da747070b7,A small car featuring a sloped front and blocky rear section.,5
382fa91e-92a9-435b-8974-b2da747070b7,"Car with a smooth front, sharp roof corners, and flat rear side.",1
382fa91e-92a9-435b-8974-b2da747070b7,"Boxy car with a slanted hood, detailed roof bumps, and a squared-off back end.",0
382fa91e-92a9-435b-8974-b2da747070b7,"The car has a compact form with a sloped front leading to a flat roof. Rectangular shapes define its sides, and the rear is sharply squared. The roof surface displays small, orderly bumps, contributing to the overall geometric consistency of the design.",6
0d5ee615-3458-44fd-93e0-485687491492,Compact car with a rounded front and rectangular body.,28
0d5ee615-3458-44fd-93e0-485687491492,A small car featuring a sloped front and blocky rear section.,4
0d5ee615-3458-44fd-93e0-485687491492,"Car with a smooth front, sharp roof corners, and flat rear side.",10
0d5ee615-3458-44fd-93e0-485687491492,"Boxy car with a slanted hood, detailed roof bumps, and a squared-off back end.",2
0d5ee615-3458-44fd-93e0-485687491492,"The car has a compact form with a sloped front leading to a flat roof. Rectangular shapes define its sides, and the rear is sharply squared. The roof surface displays small, orderly bumps, contributing to the overall geometric consistency of the design.",4
86477eeb-ce68-434a-aceb-159710ddff67,Compact car with angular contours and distinct geometric shapes.,54
86477eeb-ce68-434a-aceb-159710ddff67,A small car featuring angular sides and a blocky front.,11
86477eeb-ce68-434a-aceb-159710ddff67,An angular car with a blocky front and discrete geometric surfaces.,1
86477eeb-ce68-434a-aceb-159710ddff67,"The car has a compact body with tapered angles, a squared front, and a detailed roof surface.",43
86477eeb-ce68-434a-aceb-159710ddff67,"A compact car showcasing angular, block-shaped surfaces with a squared front and tiered roof architecture. The car’s roof features layered segments, and the sides present a step-like contour.",0
e25be470-20bc-467f-9249-980b29fc490d,Compact car with angular contours and distinct geometric shapes.,18
e25be470-20bc-467f-9249-980b29fc490d,A small car featuring angular sides and a blocky front.,1
e25be470-20bc-467f-9249-980b29fc490d,An angular car with a blocky front and discrete geometric surfaces.,5
e25be470-20bc-467f-9249-980b29fc490d,"The car has a compact body with tapered angles, a squared front, and a detailed roof surface.",8
e25be470-20bc-467f-9249-980b29fc490d,"A compact car showcasing angular, block-shaped surfaces with a squared front and tiered roof architecture. The car’s roof features layered segments, and the sides present a step-like contour.",47
2fa3910e-1595-4c2a-890f-b1ea39c89b7f,An automobile with a compact rectangular silhouette.,2
2fa3910e-1595-4c2a-890f-b1ea39c89b7f,A boxy vehicle featuring a block-like body and defined edges.,3
2fa3910e-1595-4c2a-890f-b1ea39c89b7f,"Car with a flat roof, segmented body, and prominent rectangular hood.",5
2fa3910e-1595-4c2a-890f-b1ea39c89b7f,"Car showing a flat top, rectangular sides, and smooth, curved front edges. The back panels appear slightly elevated.",61
2fa3910e-1595-4c2a-890f-b1ea39c89b7f,"A vehicle with a flat rectangular roof, detailed body with uneven surfaces, and curved frontal contours. The base is slightly wider at the rear, gradually narrowing towards the front with distinct rectangular sections for windows and doors.",64
f3fda703-641b-41ba-b742-4c7b8cbdb243,An automobile with a compact rectangular silhouette.,8
f3fda703-641b-41ba-b742-4c7b8cbdb243,A boxy vehicle featuring a block-like body and defined edges.,3
f3fda703-641b-41ba-b742-4c7b8cbdb243,"Car with a flat roof, segmented body, and prominent rectangular hood.",18
f3fda703-641b-41ba-b742-4c7b8cbdb243,"Car showing a flat top, rectangular sides, and smooth, curved front edges. The back panels appear slightly elevated.",1
f3fda703-641b-41ba-b742-4c7b8cbdb243,"A vehicle with a flat rectangular roof, detailed body with uneven surfaces, and curved frontal contours. The base is slightly wider at the rear, gradually narrowing towards the front with distinct rectangular sections for windows and doors.",4
3885ecdc-a49f-49c4-aab3-409316058eac,A brick-built car with a compact rectangular shape.,42
3885ecdc-a49f-49c4-aab3-409316058eac,A small car with a rectangular body and tiered surfaces.,2
3885ecdc-a49f-49c4-aab3-409316058eac,"A brick car featuring defined edges, a rectangular base, and layered tiers.",2
3885ecdc-a49f-49c4-aab3-409316058eac,"A vehicle structure consisting of a rectangular base, overlapping brick rows creating tiered upper levels, and pronounced edges at the front and rear.",18
3885ecdc-a49f-49c4-aab3-409316058eac,"A car with a sturdy rectangular base. Rows of stacked bricks form a tiered upper section, with distinct front and rear corners, creating a compact yet structured appearance.",2
e6785220-ffc6-4f7b-a395-ddc2c28ae4d3,A brick-built car with a compact rectangular shape.,3
e6785220-ffc6-4f7b-a395-ddc2c28ae4d3,A small car with a rectangular body and tiered surfaces.,21
e6785220-ffc6-4f7b-a395-ddc2c28ae4d3,"A brick car featuring defined edges, a rectangular base, and layered tiers.",7
e6785220-ffc6-4f7b-a395-ddc2c28ae4d3,"A vehicle structure consisting of a rectangular base, overlapping brick rows creating tiered upper levels, and pronounced edges at the front and rear.",9
e6785220-ffc6-4f7b-a395-ddc2c28ae4d3,"A car with a sturdy rectangular base. Rows of stacked bricks form a tiered upper section, with distinct front and rear corners, creating a compact yet structured appearance.",4
207fcb2c-4b86-4e6b-9a1b-45b1763ace5b,Compact car with layered geometric build.,22
207fcb2c-4b86-4e6b-9a1b-45b1763ace5b,"A small car featuring a layered, blocky structure.",33
207fcb2c-4b86-4e6b-9a1b-45b1763ace5b,"Compact car with a boxy form, layered body, and defined edges.",3
207fcb2c-4b86-4e6b-9a1b-45b1763ace5b,"This car has a compact, block-based design with distinct rectangular layers and a defined, elevated rear section accented by smaller, protruding elements.",0
207fcb2c-4b86-4e6b-9a1b-45b1763ace5b,"The car showcases a compact, layered design with a boxy shape. The front is rounded with a multi-level block arrangement. The rear section rises slightly with smaller protrusions at the top. The car's profile is flat on the bottom, with the sides maintaining a consistent block height.",8
1cd3110b-43cc-4808-ad0a-fbde21a64e6f,Compact car with layered geometric build.,1
1cd3110b-43cc-4808-ad0a-fbde21a64e6f,"A small car featuring a layered, blocky structure.",7
1cd3110b-43cc-4808-ad0a-fbde21a64e6f,"Compact car with a boxy form, layered body, and defined edges.",1
1cd3110b-43cc-4808-ad0a-fbde21a64e6f,"This car has a compact, block-based design with distinct rectangular layers and a defined, elevated rear section accented by smaller, protruding elements.",1
1cd3110b-43cc-4808-ad0a-fbde21a64e6f,"The car showcases a compact, layered design with a boxy shape. The front is rounded with a multi-level block arrangement. The rear section rises slightly with smaller protrusions at the top. The car's profile is flat on the bottom, with the sides maintaining a consistent block height.",25
7f932e71-0687-4d99-bbc9-d7539310d19b,"Rectangular toy car with a flat, elongated body.",0
7f932e71-0687-4d99-bbc9-d7539310d19b,"Toy car featuring a rectangular, elongated body with layered details.",0
7f932e71-0687-4d99-bbc9-d7539310d19b,"Rectangular-bodied toy car with a flat top, grid-like surface, and layered sides.",1
7f932e71-0687-4d99-bbc9-d7539310d19b,"Elongated rectangular toy car with a flat top, grid pattern surface, layered side bricks, and geometric end details.",0
7f932e71-0687-4d99-bbc9-d7539310d19b,"A toy car with an elongated rectangular body, featuring a grid-patterned top surface. The sides exhibit layered brick formations, while the front and rear have geometric cutouts formed by multiple bricks. The overall structure is compact, emphasizing a simplistic yet organized design.",1
e5bc0ab1-5131-4c79-9150-56a5ab3fd45f,"Rectangular toy car with a flat, elongated body.",10
e5bc0ab1-5131-4c79-9150-56a5ab3fd45f,"Toy car featuring a rectangular, elongated body with layered details.",3
e5bc0ab1-5131-4c79-9150-56a5ab3fd45f,"Rectangular-bodied toy car with a flat top, grid-like surface, and layered sides.",0
e5bc0ab1-5131-4c79-9150-56a5ab3fd45f,"Elongated rectangular toy car with a flat top, grid pattern surface, layered side bricks, and geometric end details.",16
e5bc0ab1-5131-4c79-9150-56a5ab3fd45f,"A toy car with an elongated rectangular body, featuring a grid-patterned top surface. The sides exhibit layered brick formations, while the front and rear have geometric cutouts formed by multiple bricks. The overall structure is compact, emphasizing a simplistic yet organized design.",0
fc990e84-4f16-4584-826e-e399ea78ade3,"Car with a blocky, streamlined body and raised roof.",20
fc990e84-4f16-4584-826e-e399ea78ade3,"A compact car, rectangular frame, elevated roof segment, flat hood.",15
fc990e84-4f16-4584-826e-e399ea78ade3,"An angular car shape featuring raised roof section, flat hood, and blocky rear.",19
fc990e84-4f16-4584-826e-e399ea78ade3,"Boxy car form with a defined roof, flat sides, square rear, and rectangular hood.",7
fc990e84-4f16-4584-826e-e399ea78ade3,"A rectangular car with a raised roof positioned centrally, flat hood extending forward, blocky rear area, and parallel side panels. Elevated roof contrasts with the overarching compact, angular shape.",8
1f31d5d4-7bdd-4119-895e-1fb93c172e3a,"Car with a blocky, streamlined body and raised roof.",7
1f31d5d4-7bdd-4119-895e-1fb93c172e3a,"A compact car, rectangular frame, elevated roof segment, flat hood.",6
1f31d5d4-7bdd-4119-895e-1fb93c172e3a,"An angular car shape featuring raised roof section, flat hood, and blocky rear.",5
1f31d5d4-7bdd-4119-895e-1fb93c172e3a,"Boxy car form with a defined roof, flat sides, square rear, and rectangular hood.",1
1f31d5d4-7bdd-4119-895e-1fb93c172e3a,"A rectangular car with a raised roof positioned centrally, flat hood extending forward, blocky rear area, and parallel side panels. Elevated roof contrasts with the overarching compact, angular shape.",19
b0af3ac0-b175-42a0-819a-1186530da63f,Car with a stepped roof and defined front and rear ends.,26
b0af3ac0-b175-42a0-819a-1186530da63f,A compact vehicle shape with a tiered roof and raised sides.,2
b0af3ac0-b175-42a0-819a-1186530da63f,"Rectangular car form with blocky roofline, elevated hood, and rear.",19
b0af3ac0-b175-42a0-819a-1186530da63f,"Boxy car structure, elevated roof with staggered blocks, and distinct bumper outlines.",14
b0af3ac0-b175-42a0-819a-1186530da63f,"Rectangular car with a tiered roof, layered hood, squared windows, and defined rear. Raised bumper adds dimension to the front and back.",5
f84b011e-8904-49fa-92ad-6351689c78e9,Car with a stepped roof and defined front and rear ends.,5
f84b011e-8904-49fa-92ad-6351689c78e9,A compact vehicle shape with a tiered roof and raised sides.,7
f84b011e-8904-49fa-92ad-6351689c78e9,"Rectangular car form with blocky roofline, elevated hood, and rear.",25
f84b011e-8904-49fa-92ad-6351689c78e9,"Boxy car structure, elevated roof with staggered blocks, and distinct bumper outlines.",3
f84b011e-8904-49fa-92ad-6351689c78e9,"Rectangular car with a tiered roof, layered hood, squared windows, and defined rear. Raised bumper adds dimension to the front and back.",0
0ba79fc1-e87f-4343-acbe-49dde9098c5e,Compact car with layered sections and angular form.,40
0ba79fc1-e87f-4343-acbe-49dde9098c5e,"Boxy vehicle with stacked layers and a tiered, angular profile.",15
0ba79fc1-e87f-4343-acbe-49dde9098c5e,Rectangular car featuring stepped layers forming a blocky silhouette.,2
0ba79fc1-e87f-4343-acbe-49dde9098c5e,"Angular car with a tiered body, block-like sections, and a squared roof.",1
0ba79fc1-e87f-4343-acbe-49dde9098c5e,"Angular car with a layered body featuring a squared roof and stepped sections; the front is lower, tapering back to a raised, blocky rear.",9
b2b85a7d-9e16-4839-895e-1d474966d4a6,Compact car with layered sections and angular form.,0
b2b85a7d-9e16-4839-895e-1d474966d4a6,"Boxy vehicle with stacked layers and a tiered, angular profile.",14
b2b85a7d-9e16-4839-895e-1d474966d4a6,Rectangular car featuring stepped layers forming a blocky silhouette.,3
b2b85a7d-9e16-4839-895e-1d474966d4a6,"Angular car with a tiered body, block-like sections, and a squared roof.",16
b2b85a7d-9e16-4839-895e-1d474966d4a6,"Angular car with a layered body featuring a squared roof and stepped sections; the front is lower, tapering back to a raised, blocky rear.",13
de470368-37e4-44f0-b63e-13d39af864e4,Car with a boxy body and four prominent wheels.,3
de470368-37e4-44f0-b63e-13d39af864e4,Compact car featuring a rectangular body and four rounded wheel units.,0
de470368-37e4-44f0-b63e-13d39af864e4,"A car with a stepped roofline, rectangular side panels, and visible wheel arches.",4
de470368-37e4-44f0-b63e-13d39af864e4,"Box-shaped car with a tiered roof, distinct cuboid sections, and four rounded wheel structures positioned at each corner.",10
de470368-37e4-44f0-b63e-13d39af864e4,"This car has a rectangular main body with a stepped roof creating a layered effect. The front and rear sections extend slightly beyond the central block, while four rounded wheel structures are aligned with each corner, providing a balanced, symmetrical foundation.",11
0c10ff39-1673-46d4-9097-439a5f450481,Car with a boxy body and four prominent wheels.,3
0c10ff39-1673-46d4-9097-439a5f450481,Compact car featuring a rectangular body and four rounded wheel units.,2
0c10ff39-1673-46d4-9097-439a5f450481,"A car with a stepped roofline, rectangular side panels, and visible wheel arches.",21
0c10ff39-1673-46d4-9097-439a5f450481,"Box-shaped car with a tiered roof, distinct cuboid sections, and four rounded wheel structures positioned at each corner.",2
0c10ff39-1673-46d4-9097-439a5f450481,"This car has a rectangular main body with a stepped roof creating a layered effect. The front and rear sections extend slightly beyond the central block, while four rounded wheel structures are aligned with each corner, providing a balanced, symmetrical foundation.",13
bb9f5829-3b6a-454d-9877-32cd1bb9dba3,"Car with angular roof, boxy body, and tiered surfaces.",21
bb9f5829-3b6a-454d-9877-32cd1bb9dba3,"Boxy vehicle with stepped front and rear, angled roof, and cubic form.",1
bb9f5829-3b6a-454d-9877-32cd1bb9dba3,Compact car featuring tiered sections and a slightly slanted roofline at the front and back.,4
bb9f5829-3b6a-454d-9877-32cd1bb9dba3,"Angular automobile with a low profile, flat roof, stepped hood and trunk, and parallel contours along the sides.",4
bb9f5829-3b6a-454d-9877-32cd1bb9dba3,"A rectangular car with a stepped design, featuring a slightly angled roof extending across a low-slung, cubic base. Both the front and rear exhibit a tiered configuration, while the sides are defined by straight, parallel lines.",1
8246e768-4a5e-40f3-bb23-d9ca73b277e6,"Car with angular roof, boxy body, and tiered surfaces.",9
8246e768-4a5e-40f3-bb23-d9ca73b277e6,"Boxy vehicle with stepped front and rear, angled roof, and cubic form.",5
8246e768-4a5e-40f3-bb23-d9ca73b277e6,Compact car featuring tiered sections and a slightly slanted roofline at the front and back.,18
8246e768-4a5e-40f3-bb23-d9ca73b277e6,"Angular automobile with a low profile, flat roof, stepped hood and trunk, and parallel contours along the sides.",9
8246e768-4a5e-40f3-bb23-d9ca73b277e6,"A rectangular car with a stepped design, featuring a slightly angled roof extending across a low-slung, cubic base. Both the front and rear exhibit a tiered configuration, while the sides are defined by straight, parallel lines.",2
3908fafc-a87f-4449-88e8-693df888e9b0,"Car with a blocky, angular body and tiered roof.",11
3908fafc-a87f-4449-88e8-693df888e9b0,Compact vehicle featuring a tiered roof and protruding front end.,5
3908fafc-a87f-4449-88e8-693df888e9b0,"Angular car design with a multi-layered roof, rectangular sides, and a distinct rear end.",22
3908fafc-a87f-4449-88e8-693df888e9b0,"Vehicle displaying a stepped roofline, square-shaped rear, and a layered frontal section, with sidewalls that converge towards the top.",0
3908fafc-a87f-4449-88e8-693df888e9b0,"A compact car exhibiting an angular body design. It has a tiered roof structure with the top slightly narrower than the base, giving the impression of stepped layers. The front end protrudes distinctly, while the rear is squared, contributing to its fortified appearance.",9
b35c96e5-8253-4987-b58b-f07f94794f99,"Car with a blocky, angular body and tiered roof.",4
b35c96e5-8253-4987-b58b-f07f94794f99,Compact vehicle featuring a tiered roof and protruding front end.,3
b35c96e5-8253-4987-b58b-f07f94794f99,"Angular car design with a multi-layered roof, rectangular sides, and a distinct rear end.",24
b35c96e5-8253-4987-b58b-f07f94794f99,"Vehicle displaying a stepped roofline, square-shaped rear, and a layered frontal section, with sidewalls that converge towards the top.",0
b35c96e5-8253-4987-b58b-f07f94794f99,"A compact car exhibiting an angular body design. It has a tiered roof structure with the top slightly narrower than the base, giving the impression of stepped layers. The front end protrudes distinctly, while the rear is squared, contributing to its fortified appearance.",6
12bda102-fcc6-44c3-9a16-1a32a6689dfc,A compact car shape with block-like features. ,9
12bda102-fcc6-44c3-9a16-1a32a6689dfc,A car form with a rectangular body and tiered front.,12
12bda102-fcc6-44c3-9a16-1a32a6689dfc,Rectangular car body with tiered sections in front and back.,10
12bda102-fcc6-44c3-9a16-1a32a6689dfc,"Cuboid car body with block-defined front and rear sections, angled roof.",2
12bda102-fcc6-44c3-9a16-1a32a6689dfc,"A boxy car outline with stacked front and rear details, rectangular body, flat hood, and slightly raised roof, suggesting a structured automobile concept.",7
4e3ce00d-c08c-4150-98e8-16876064e9fc,Compact car with defined geometric contours.,11
4e3ce00d-c08c-4150-98e8-16876064e9fc,A cuboid car featuring angular edges and layered surfaces.,13
4e3ce00d-c08c-4150-98e8-16876064e9fc,The car showcases a boxy form with a flat top and protruding front.,9
4e3ce00d-c08c-4150-98e8-16876064e9fc,"Box-like car structure with a squared roof, tiered back, and turret-style front.",2
4e3ce00d-c08c-4150-98e8-16876064e9fc,"Rectangular car with a level rooftop, stepped rear section, and a layered front edge. The roof extends above the flat side panels, while the rear forms a distinct tiered outline.",3
bf1cd87b-e973-4b58-a400-eb6325364bb4,Compact car with defined geometric contours.,15
bf1cd87b-e973-4b58-a400-eb6325364bb4,A cuboid car featuring angular edges and layered surfaces.,16
bf1cd87b-e973-4b58-a400-eb6325364bb4,The car showcases a boxy form with a flat top and protruding front.,10
bf1cd87b-e973-4b58-a400-eb6325364bb4,"Box-like car structure with a squared roof, tiered back, and turret-style front.",0
bf1cd87b-e973-4b58-a400-eb6325364bb4,"Rectangular car with a level rooftop, stepped rear section, and a layered front edge. The roof extends above the flat side panels, while the rear forms a distinct tiered outline.",10
5970f899-3702-4993-b5e8-254171722662,Compact car with a blocky exterior.,8
5970f899-3702-4993-b5e8-254171722662,"Rectangular car form with layered, stepped surfaces.",8
5970f899-3702-4993-b5e8-254171722662,Boxy car shape featuring angular protrusions and depressions.,4
5970f899-3702-4993-b5e8-254171722662,"Car with a rectangular base, stepped roof, and angular front and rear sections.",2
5970f899-3702-4993-b5e8-254171722662,"A car with a rectangular base, several stacked levels creating a stepped effect, an angular roof, and sharp front and rear extensions. Flat sides enhance its block-like appearance, while protrusions add to its contoured form.",28
348eeb66-b359-4cb3-9a62-56410e5412b2,Compact car with a blocky exterior.,6
348eeb66-b359-4cb3-9a62-56410e5412b2,"Rectangular car form with layered, stepped surfaces.",1
348eeb66-b359-4cb3-9a62-56410e5412b2,Boxy car shape featuring angular protrusions and depressions.,13
348eeb66-b359-4cb3-9a62-56410e5412b2,"Car with a rectangular base, stepped roof, and angular front and rear sections.",3
348eeb66-b359-4cb3-9a62-56410e5412b2,"A car with a rectangular base, several stacked levels creating a stepped effect, an angular roof, and sharp front and rear extensions. Flat sides enhance its block-like appearance, while protrusions add to its contoured form.",11
d50f601a-f889-4528-9dd2-78820d89cb34,Compact car shape with layered components and square contours.,22
d50f601a-f889-4528-9dd2-78820d89cb34,"Boxy car outline featuring stepped layers and broad, flat surfaces.",5
d50f601a-f889-4528-9dd2-78820d89cb34,Car with a stack of rectangular sections and prominent front ridges.,4
d50f601a-f889-4528-9dd2-78820d89cb34,"Geometric car silhouette with a flat top, layered segments, and tiered back.",4
d50f601a-f889-4528-9dd2-78820d89cb34,"A boxy car with a layered, rectangular structure, featuring a flat rooftop and staggered segments. Each section is aligned to form a compact, unified whole, marked by a vertically ridged front and evenly distributed components.",1
17a298c7-207e-4ab7-9e35-adfc76c04263,Compact car shape with layered components and square contours.,21
17a298c7-207e-4ab7-9e35-adfc76c04263,"Boxy car outline featuring stepped layers and broad, flat surfaces.",5
17a298c7-207e-4ab7-9e35-adfc76c04263,Car with a stack of rectangular sections and prominent front ridges.,4
17a298c7-207e-4ab7-9e35-adfc76c04263,"Geometric car silhouette with a flat top, layered segments, and tiered back.",7
17a298c7-207e-4ab7-9e35-adfc76c04263,"A boxy car with a layered, rectangular structure, featuring a flat rooftop and staggered segments. Each section is aligned to form a compact, unified whole, marked by a vertically ridged front and evenly distributed components.",0
f83ada28-6478-41d9-9118-f350df8ff674,Car with an elongated body and blocky shape.,0
f83ada28-6478-41d9-9118-f350df8ff674,"A vehicle featuring a compact, stepped profile and angular forms.",4
f83ada28-6478-41d9-9118-f350df8ff674,"Car with tiered top, defined linear edges, and protruding sides.",3
f83ada28-6478-41d9-9118-f350df8ff674,"Boxy car design with a prominent front, layered roof, and protruding rear.",4
f83ada28-6478-41d9-9118-f350df8ff674,"A car with an angular, multi-tiered body. The roof section consists of staggered levels and a stepped windshield area. The sides are slightly indented with a broad front and enhanced rear section, exhibiting a series of block-like protrusions.",4
6e664253-d4f7-40d2-95e8-9ded182f9029,Car with an elongated body and blocky shape.,11
6e664253-d4f7-40d2-95e8-9ded182f9029,"A vehicle featuring a compact, stepped profile and angular forms.",2
6e664253-d4f7-40d2-95e8-9ded182f9029,"Car with tiered top, defined linear edges, and protruding sides.",8
6e664253-d4f7-40d2-95e8-9ded182f9029,"Boxy car design with a prominent front, layered roof, and protruding rear.",3
6e664253-d4f7-40d2-95e8-9ded182f9029,"A car with an angular, multi-tiered body. The roof section consists of staggered levels and a stepped windshield area. The sides are slightly indented with a broad front and enhanced rear section, exhibiting a series of block-like protrusions.",11
07b3e003-8779-4002-b1f7-4d2c70ac394a,Compact car with a rectangular shape and layered details.,2
07b3e003-8779-4002-b1f7-4d2c70ac394a,Rectangular car featuring layered sides and a stepped roof.,5
07b3e003-8779-4002-b1f7-4d2c70ac394a,"A car with a rectangular body, layered sides, stepped roof, and protruding front and back.",8
07b3e003-8779-4002-b1f7-4d2c70ac394a,"The car has a rectangular build with a stepped roof, layered sides, a front with angular details, and an extended rear section.",10
07b3e003-8779-4002-b1f7-4d2c70ac394a,"This car exhibits a rectangular form with prominent layering on its sides, a stepped roof composed of parallel rectangular rows, a front section with angular protrusions, and an extended rear that mimics an exhaust or bumper shape.",21
241ace2f-2070-43b4-8f3c-4ff0735de6f1,Compact car with a rectangular shape and layered details.,5
241ace2f-2070-43b4-8f3c-4ff0735de6f1,Rectangular car featuring layered sides and a stepped roof.,6
241ace2f-2070-43b4-8f3c-4ff0735de6f1,"A car with a rectangular body, layered sides, stepped roof, and protruding front and back.",11
241ace2f-2070-43b4-8f3c-4ff0735de6f1,"The car has a rectangular build with a stepped roof, layered sides, a front with angular details, and an extended rear section.",2
241ace2f-2070-43b4-8f3c-4ff0735de6f1,"This car exhibits a rectangular form with prominent layering on its sides, a stepped roof composed of parallel rectangular rows, a front section with angular protrusions, and an extended rear that mimics an exhaust or bumper shape.",3
c23442c6-6437-48ae-b606-9a05545961fd,Car with layered rectangular construction and defined geometric features.,6
c23442c6-6437-48ae-b606-9a05545961fd,"Box-shaped car with layered roof, uniform sides, and stepped front.",2
c23442c6-6437-48ae-b606-9a05545961fd,"Rectangular car form, tiered roof, flat sides, blocky front and rear.",22
c23442c6-6437-48ae-b606-9a05545961fd,"Cuboid car with tiered roof, consistent side panels, distinct cubic front, and angular rear.",0
c23442c6-6437-48ae-b606-9a05545961fd,"The car features a rectangular body with a tiered roof extending towards a blocky front section. Flat, uniform sides connect to a squared rear, while the base has slightly recessed and angular elements underneath.",11
b8e4ace5-55e4-4bc0-8e6b-0c6b3765dd1a,Car with layered rectangular construction and defined geometric features.,4
b8e4ace5-55e4-4bc0-8e6b-0c6b3765dd1a,"Box-shaped car with layered roof, uniform sides, and stepped front.",14
b8e4ace5-55e4-4bc0-8e6b-0c6b3765dd1a,"Rectangular car form, tiered roof, flat sides, blocky front and rear.",1
b8e4ace5-55e4-4bc0-8e6b-0c6b3765dd1a,"Cuboid car with tiered roof, consistent side panels, distinct cubic front, and angular rear.",9
b8e4ace5-55e4-4bc0-8e6b-0c6b3765dd1a,"The car features a rectangular body with a tiered roof extending towards a blocky front section. Flat, uniform sides connect to a squared rear, while the base has slightly recessed and angular elements underneath.",11
a87f409f-4559-45b3-a561-62d3f83c4951,Compact vehicle with defined geometric features.,4
