structure_id,prompt,regenerations
8f823295-1ac6-41a7-bdee-39a16b41f068,A small car consisting of block-like geometric sections.,1
8f823295-1ac6-41a7-bdee-39a16b41f068,"A car featuring a rectangular body, rounded corners, and layered blocks.",5
8f823295-1ac6-41a7-bdee-39a16b41f068,"The car has a uniform block composition, with a rectangular form and a slightly elevated rear section.",4
8f823295-1ac6-41a7-bdee-39a16b41f068,"This car displays a blocky rectangular shape with a slightly raised rear. The front features a stepped appearance, and the rear is enhanced with a higher tier of blocks, creating a distinct profile.",1
24386e11-b123-4408-85ef-fd88404f7829,A compact car shape with a blocky profile.,3
24386e11-b123-4408-85ef-fd88404f7829,A small car consisting of block-like geometric sections.,1
24386e11-b123-4408-85ef-fd88404f7829,"A car featuring a rectangular body, rounded corners, and layered blocks.",20
24386e11-b123-4408-85ef-fd88404f7829,"The car has a uniform block composition, with a rectangular form and a slightly elevated rear section.",8
24386e11-b123-4408-85ef-fd88404f7829,"This car displays a blocky rectangular shape with a slightly raised rear. The front features a stepped appearance, and the rear is enhanced with a higher tier of blocks, creating a distinct profile.",2
0e095d14-2da2-49af-ad1e-9e1d9d525b25,"Compact car with a blocky, rectangular shape.",16
0e095d14-2da2-49af-ad1e-9e1d9d525b25,Car exhibiting a rectangular form with a stepped height variation.,18
0e095d14-2da2-49af-ad1e-9e1d9d525b25,"The car features a low-profile, elongated body with a stepped rear section.",3
0e095d14-2da2-49af-ad1e-9e1d9d525b25,This vehicle has an extended rectangular base with a tiered rear segment and squared front.,10
0e095d14-2da2-49af-ad1e-9e1d9d525b25,"A rectangular car with a long, flat body, slightly elevated rear area forming steps, and squared vertical front elements integrated into the base form.",25
596d2a0a-2291-4f65-9664-fbbd7a782948,"Compact car with a blocky, rectangular shape.",28
596d2a0a-2291-4f65-9664-fbbd7a782948,Car exhibiting a rectangular form with a stepped height variation.,0
596d2a0a-2291-4f65-9664-fbbd7a782948,"The car features a low-profile, elongated body with a stepped rear section.",10
596d2a0a-2291-4f65-9664-fbbd7a782948,This vehicle has an extended rectangular base with a tiered rear segment and squared front.,6
596d2a0a-2291-4f65-9664-fbbd7a782948,"A rectangular car with a long, flat body, slightly elevated rear area forming steps, and squared vertical front elements integrated into the base form.",2
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,Compact vehicle shape with angular and stacked elements.,20
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,Boxy car design showing blocky lines and structured layers.,30
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,"Car structure with an angular roof, stepped sections, and layered profile.",10
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,"Vehicle form displaying a squared front, squared rear, and tiered rooftop.",12
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,"Detailed car form with a squared front, evenly squared rear, and a layered rooftop. The body is angled, emphasizing blocky layers with a prominent tiered design. The roof structure is slightly elevated, connecting subtly to the sides. The overall geometry is compact with defined angular edges.",7
5b693161-dbab-4888-9cdb-44afcc1d10fc,Compact vehicle shape with angular and stacked elements.,9
5b693161-dbab-4888-9cdb-44afcc1d10fc,Boxy car design showing blocky lines and structured layers.,1
5b693161-dbab-4888-9cdb-44afcc1d10fc,"Car structure with an angular roof, stepped sections, and layered profile.",0
5b693161-dbab-4888-9cdb-44afcc1d10fc,"Vehicle form displaying a squared front, squared rear, and tiered rooftop.",0
5b693161-dbab-4888-9cdb-44afcc1d10fc,"Detailed car form with a squared front, evenly squared rear, and a layered rooftop. The body is angled, emphasizing blocky layers with a prominent tiered design. The roof structure is slightly elevated, connecting subtly to the sides. The overall geometry is compact with defined angular edges.",3
b391700d-8ebc-47eb-9645-6c9c444d4389,Compact car with a boxy shape and rounded edges.,18
b391700d-8ebc-47eb-9645-6c9c444d4389,Boxy car featuring a slightly curved roof and distinct contours.,1
b391700d-8ebc-47eb-9645-6c9c444d4389,"Car with a squared-off structure, smooth curves, and layered surfaces.",6
b391700d-8ebc-47eb-9645-6c9c444d4389,"Car with a subtle slope on the roof, rectangular sides, and curved front and rear.",12
b391700d-8ebc-47eb-9645-6c9c444d4389,"A compact car with a boxy form, rounded edges, and a slightly curved roof. It features a stacked brick arrangement, giving it a stepped appearance along the roofline and side panels, with defining curves at the front and back.",5
9732bd87-d15e-42b2-bc43-a432432195d6,Compact car with prominent angles and layered geometry.,1
9732bd87-d15e-42b2-bc43-a432432195d6,Boxy vehicle form with elevated sections and distinct corners.,3
9732bd87-d15e-42b2-bc43-a432432195d6,"The car has a rectangular silhouette, with raised sections at the top and angular features throughout.",8
9732bd87-d15e-42b2-bc43-a432432195d6,"A rectangular car shape with distinct upper-level detailing and alternating heights, featuring multiple stepped edges.",13
9732bd87-d15e-42b2-bc43-a432432195d6,"The car displays a rectangular body with a pronounced, layered upper section. Elevated panels create a stepped effect along the roof and sides. The front and rear have angular features, and the sides incorporate recessed sections enhancing the geometric complexity.",11
674a01f0-d1e5-48fd-b0b7-b462f8290d78,Compact car with prominent angles and layered geometry.,2
674a01f0-d1e5-48fd-b0b7-b462f8290d78,Boxy vehicle form with elevated sections and distinct corners.,0
674a01f0-d1e5-48fd-b0b7-b462f8290d78,"The car has a rectangular silhouette, with raised sections at the top and angular features throughout.",34
674a01f0-d1e5-48fd-b0b7-b462f8290d78,"A rectangular car shape with distinct upper-level detailing and alternating heights, featuring multiple stepped edges.",2
674a01f0-d1e5-48fd-b0b7-b462f8290d78,"The car displays a rectangular body with a pronounced, layered upper section. Elevated panels create a stepped effect along the roof and sides. The front and rear have angular features, and the sides incorporate recessed sections enhancing the geometric complexity.",18
71652d3d-7151-4af4-8f03-218c7bc9b05d,Boxy car with layered top and blocky sides.,10
71652d3d-7151-4af4-8f03-218c7bc9b05d,"Compact vehicle, rectangular body, stepped roof, vertical sides.",0
71652d3d-7151-4af4-8f03-218c7bc9b05d,"Cuboid car, straight-edged base, tiered upper structure, flanked by flat vertical walls.",42
71652d3d-7151-4af4-8f03-218c7bc9b05d,"A geometric car, featuring a primary rectangular facade with a tiered roof profile and extended flat sides, void of curvature.",4
71652d3d-7151-4af4-8f03-218c7bc9b05d,"This vehicle exhibits a rectangular form with a sharply defined base, layered roof construction, and tall, vertical sides; the roof comprises stacked segments rising step-wise from front to back, the body bears a uniform height with expanded side planes.",3
16b40a7a-22b0-4553-9e96-2a9f1be324d4,Boxy car with layered top and blocky sides.,13
16b40a7a-22b0-4553-9e96-2a9f1be324d4,"Compact vehicle, rectangular body, stepped roof, vertical sides.",10
16b40a7a-22b0-4553-9e96-2a9f1be324d4,"Cuboid car, straight-edged base, tiered upper structure, flanked by flat vertical walls.",12
16b40a7a-22b0-4553-9e96-2a9f1be324d4,"A geometric car, featuring a primary rectangular facade with a tiered roof profile and extended flat sides, void of curvature.",7
16b40a7a-22b0-4553-9e96-2a9f1be324d4,"This vehicle exhibits a rectangular form with a sharply defined base, layered roof construction, and tall, vertical sides; the roof comprises stacked segments rising step-wise from front to back, the body bears a uniform height with expanded side planes.",0
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,Compact car with protruding vertical element.,27
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,Small vehicle featuring a rectangular body and vertical extension.,27
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,Boxy car shape with a pronounced vertical post and elevated top.,13
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,Rectangular car form with a vertically aligned post on the back and a tiered rooftop.,3
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,"A small car with a rectangular chassis and upright post at the rear. The car's roof is tiered, dividing into two distinct levels, connected by a series of interlocking steps.",4
d38ac980-56db-4d25-a735-70e898e491e6,Compact car with protruding vertical element.,24
d38ac980-56db-4d25-a735-70e898e491e6,Small vehicle featuring a rectangular body and vertical extension.,10
d38ac980-56db-4d25-a735-70e898e491e6,Boxy car shape with a pronounced vertical post and elevated top.,14
d38ac980-56db-4d25-a735-70e898e491e6,Rectangular car form with a vertically aligned post on the back and a tiered rooftop.,7
d38ac980-56db-4d25-a735-70e898e491e6,"A small car with a rectangular chassis and upright post at the rear. The car's roof is tiered, dividing into two distinct levels, connected by a series of interlocking steps.",2
7fcfc27c-31e5-4565-89d1-106cf7b3769a,Compact car with geometric construction.,6
7fcfc27c-31e5-4565-89d1-106cf7b3769a,Small car with angular form and interlocking pieces.,1
7fcfc27c-31e5-4565-89d1-106cf7b3769a,Car featuring a modular body with pronounced angles and rectangular segments.,12
7fcfc27c-31e5-4565-89d1-106cf7b3769a,"A car with a distinctly angular exterior, the body is constructed from interlocking rectangular components, creating a layered appearance with variable heights.",4
7fcfc27c-31e5-4565-89d1-106cf7b3769a,"This car is built with interlocking elements forming an angular design. The rear is shorter with a stepped structure, while the front features multiple staggered layers. The middle section is slightly elevated, bridging the front and rear with distinct edges and gaps between segments.",12
e88d0c74-0036-48ac-b822-4ad464636f0a,Compact car with geometric construction.,1
e88d0c74-0036-48ac-b822-4ad464636f0a,Small car with angular form and interlocking pieces.,1
e88d0c74-0036-48ac-b822-4ad464636f0a,Car featuring a modular body with pronounced angles and rectangular segments.,11
e88d0c74-0036-48ac-b822-4ad464636f0a,"A car with a distinctly angular exterior, the body is constructed from interlocking rectangular components, creating a layered appearance with variable heights.",16
e88d0c74-0036-48ac-b822-4ad464636f0a,"This car is built with interlocking elements forming an angular design. The rear is shorter with a stepped structure, while the front features multiple staggered layers. The middle section is slightly elevated, bridging the front and rear with distinct edges and gaps between segments.",4
36eb7cf7-2b97-4d9f-b322-e28f2f944764,Car with blocky contours and angular build.,4
36eb7cf7-2b97-4d9f-b322-e28f2f944764,Angular car featuring distinct geometric edges and stacked forms.,13
36eb7cf7-2b97-4d9f-b322-e28f2f944764,Car with prominent angular body and tiered sections on top.,6
36eb7cf7-2b97-4d9f-b322-e28f2f944764,"Rectilinear car structure with a clearly defined roof and elevated rear sections, showcasing stepped tiers.",4
36eb7cf7-2b97-4d9f-b322-e28f2f944764,"Car exhibiting a blocky, angular body, featuring a layered roof with a recessed central section. The rear includes elevated tiers and prominent geometric contours, emphasizing a robust shape.",53
55685d32-d5a1-4f70-a753-a6b6c741041c,Car with blocky contours and angular build.,10
55685d32-d5a1-4f70-a753-a6b6c741041c,Angular car featuring distinct geometric edges and stacked forms.,8
55685d32-d5a1-4f70-a753-a6b6c741041c,Car with prominent angular body and tiered sections on top.,9
55685d32-d5a1-4f70-a753-a6b6c741041c,"Rectilinear car structure with a clearly defined roof and elevated rear sections, showcasing stepped tiers.",10
55685d32-d5a1-4f70-a753-a6b6c741041c,"Car exhibiting a blocky, angular body, featuring a layered roof with a recessed central section. The rear includes elevated tiers and prominent geometric contours, emphasizing a robust shape.",6
764d2b6b-cf23-44fe-907e-ce10c005cf6c,Compact car with blocky proportions and an angular shape.,4
764d2b6b-cf23-44fe-907e-ce10c005cf6c,"Rectangular car with a flat top, sloped front, and squared back.",0
764d2b6b-cf23-44fe-907e-ce10c005cf6c,The car features a flat roof and a boxy rear. The front slopes gently downward.,3
764d2b6b-cf23-44fe-907e-ce10c005cf6c,"This car has a rectangular outline, flat roof, inclined front, and squared-off rear. The top front slopes downward with noticeable angularity.",3
764d2b6b-cf23-44fe-907e-ce10c005cf6c,"A rectangular car with a flat top and straight sides. The back is squared, while the front features a sloped angle transitioning from the roof. The flat roof runs parallel to the base, and the sides form right angles with the top and bottom.",14
16bf0318-ea58-4b84-9131-c07ed246bac7,Compact vehicle with geometric contours and a blocky design.,0
16bf0318-ea58-4b84-9131-c07ed246bac7,"Boxy automobile with a prominent rear, flat top, and square front.",13
16bf0318-ea58-4b84-9131-c07ed246bac7,"Car with angular edges, elevated rear section, and tiered roofline.",3
16bf0318-ea58-4b84-9131-c07ed246bac7,"The car features a squared body, distinct stepped roof, rectangular cab, and offset rear antenna.",1
16bf0318-ea58-4b84-9131-c07ed246bac7,"This car has a cubic body, with its roof forming three tiered levels. The rectangular cab is centrally positioned, while the squared rear extends upwards. The antenna protrudes slightly from the rear roof section, and the front mirrors the rear’s upward slope.",20
7c7d4e1e-8f2b-48aa-862c-228e5898471f,Compact vehicle with geometric contours and a blocky design.,20
7c7d4e1e-8f2b-48aa-862c-228e5898471f,"Boxy automobile with a prominent rear, flat top, and square front.",12
7c7d4e1e-8f2b-48aa-862c-228e5898471f,"Car with angular edges, elevated rear section, and tiered roofline.",4
7c7d4e1e-8f2b-48aa-862c-228e5898471f,"The car features a squared body, distinct stepped roof, rectangular cab, and offset rear antenna.",3
7c7d4e1e-8f2b-48aa-862c-228e5898471f,"This car has a cubic body, with its roof forming three tiered levels. The rectangular cab is centrally positioned, while the squared rear extends upwards. The antenna protrudes slightly from the rear roof section, and the front mirrors the rear’s upward slope.",5
201148d2-5cd1-475b-be8b-86ed358e56d9,"Compact car shape with geometric, layered construction.",1
201148d2-5cd1-475b-be8b-86ed358e56d9,Boxy car structure with stacked layers and angular contours.,3
201148d2-5cd1-475b-be8b-86ed358e56d9,"Car form with layered, rectangular body and stepped front section.",3
201148d2-5cd1-475b-be8b-86ed358e56d9,"Rectangular car body with stacked layers, a tapered front, and abstract wheels.",21
201148d2-5cd1-475b-be8b-86ed358e56d9,"A car with a boxy, rectangular body composed of layered sections. The front is stepped and protrudes slightly, while the rear maintains a flat profile. Narrow, rectangular voids on the sides represent abstract wheels, aligned with the vehicle’s edges.",4
ee72022c-9f4b-497e-995c-e06c5d2e99c7,"Compact car shape with geometric, layered construction.",7
ee72022c-9f4b-497e-995c-e06c5d2e99c7,Boxy car structure with stacked layers and angular contours.,5
ee72022c-9f4b-497e-995c-e06c5d2e99c7,"Car form with layered, rectangular body and stepped front section.",2
ee72022c-9f4b-497e-995c-e06c5d2e99c7,"Rectangular car body with stacked layers, a tapered front, and abstract wheels.",27
ee72022c-9f4b-497e-995c-e06c5d2e99c7,"A car with a boxy, rectangular body composed of layered sections. The front is stepped and protrudes slightly, while the rear maintains a flat profile. Narrow, rectangular voids on the sides represent abstract wheels, aligned with the vehicle’s edges.",25
98e60b4f-d50e-43f1-8707-207307abe7df,"Compact vehicle with a boxy, geometric design.",3
98e60b4f-d50e-43f1-8707-207307abe7df,Rectangular vehicle form with prominent front and rear sections.,30
98e60b4f-d50e-43f1-8707-207307abe7df,Box-shaped vehicle with distinct protruding front grille and raised roof.,100
98e60b4f-d50e-43f1-8707-207307abe7df,"Boxy car featuring a prominent blocky front, elevated roof, and squared-off rear structure with smooth edges.",6
98e60b4f-d50e-43f1-8707-207307abe7df,"A car with a blocky, rectangular shape, featuring a protruding front section and elevated roofline. The front grille and rear end display angular, stepped formations, while the sides maintain a smooth, streamlined appearance.",0
54ef0fb0-239d-4d7f-83ff-14e332e981fc,A rectangular car with blocky protrusions.,2
54ef0fb0-239d-4d7f-83ff-14e332e981fc,A boxy car shape with defined contours and stepped features.,0
54ef0fb0-239d-4d7f-83ff-14e332e981fc,Rectangular car body with a flat top and protruding blocky elements.,14
54ef0fb0-239d-4d7f-83ff-14e332e981fc,"Car with a low rectangular form, blocky extensions at front and back, and a flat upper surface.",3
54ef0fb0-239d-4d7f-83ff-14e332e981fc,"A car with a rectangular base, flat top, and stepped block features at the front and rear. The front has multiple layered blocks forming a grid, while the rear showcases square and rectangular extensions creating depth and complexity.",100
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,A rectangular car with blocky protrusions.,2
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,A boxy car shape with defined contours and stepped features.,6
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,Rectangular car body with a flat top and protruding blocky elements.,13
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,"Car with a low rectangular form, blocky extensions at front and back, and a flat upper surface.",0
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,"A car with a rectangular base, flat top, and stepped block features at the front and rear. The front has multiple layered blocks forming a grid, while the rear showcases square and rectangular extensions creating depth and complexity.",8
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,Car with a smooth top and rectangular body.,2
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,Car-shaped form with a flat upper section atop a rectangular base.,31
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,"Vehicle-like structure featuring a level top, straight sides, and blocky front and rear sections.",6
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,"Car arrangement with a flat, rectangular roof, vertically aligned sides, and detailed front end composed of multiple projecting elements.",18
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,"A rectangular car form with a flat roof resting on vertical sides. The front features a layered construction with projecting elements, and the rear mirrors this design. The car is roughly twice as long as it is wide, with precise angles defining its cubic aesthetic.",5
b90e3718-c080-47a7-bd97-f549f46744a0,Car with a smooth top and rectangular body.,6
b90e3718-c080-47a7-bd97-f549f46744a0,Car-shaped form with a flat upper section atop a rectangular base.,3
b90e3718-c080-47a7-bd97-f549f46744a0,"Vehicle-like structure featuring a level top, straight sides, and blocky front and rear sections.",14
b90e3718-c080-47a7-bd97-f549f46744a0,"Car arrangement with a flat, rectangular roof, vertically aligned sides, and detailed front end composed of multiple projecting elements.",3
b90e3718-c080-47a7-bd97-f549f46744a0,"A rectangular car form with a flat roof resting on vertical sides. The front features a layered construction with projecting elements, and the rear mirrors this design. The car is roughly twice as long as it is wide, with precise angles defining its cubic aesthetic.",14
81769ce1-f176-4a09-960a-275bfe59a42d,"Car with blocky, compact shape and defined edges.",21
81769ce1-f176-4a09-960a-275bfe59a42d,"Compact, rectangular car with layered sections and distinct outlines.",19
81769ce1-f176-4a09-960a-275bfe59a42d,"A compact car structure, featuring a rectangular body with layered, block-like formations, and defined edges.",0
81769ce1-f176-4a09-960a-275bfe59a42d,"Block-shaped car with a rectangular body, distinct front and rear sections, and stepped layers on top, creating a cohesive geometric form.",2
81769ce1-f176-4a09-960a-275bfe59a42d,"The car features a blocky, rectangular body with defined vertical and horizontal planes. The front and rear sections are distinct yet integrated, with stepped, layered formations on the roof, creating an organized, cohesive geometric appearance.",11
5904dd73-813a-441a-97df-ffc8bb0faf15,"Car with blocky, compact shape and defined edges.",4
5904dd73-813a-441a-97df-ffc8bb0faf15,"Compact, rectangular car with layered sections and distinct outlines.",3
5904dd73-813a-441a-97df-ffc8bb0faf15,"A compact car structure, featuring a rectangular body with layered, block-like formations, and defined edges.",5
5904dd73-813a-441a-97df-ffc8bb0faf15,"Block-shaped car with a rectangular body, distinct front and rear sections, and stepped layers on top, creating a cohesive geometric form.",14
5904dd73-813a-441a-97df-ffc8bb0faf15,"The car features a blocky, rectangular body with defined vertical and horizontal planes. The front and rear sections are distinct yet integrated, with stepped, layered formations on the roof, creating an organized, cohesive geometric appearance.",8
05a5f679-5fc1-471b-a2ec-7fca46c2d660,A blocky car with a tiered top and defined edges.,13
05a5f679-5fc1-471b-a2ec-7fca46c2d660,A compact vehicle shape featuring a stepped roof and protruding front.,7
05a5f679-5fc1-471b-a2ec-7fca46c2d660,"The car's form is rectangular with a flat, layered roof and indented windows.",5
05a5f679-5fc1-471b-a2ec-7fca46c2d660,"Rectangular car structure with a linear body, elevated roof sections, and recessed window areas.",7
05a5f679-5fc1-471b-a2ec-7fca46c2d660,"The car consists of a stacked rectangular form with a raised roof portion. The sides feature an inset design suggesting windows, while the front displays a slightly extended shape creating a prominent nose.",20
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,A blocky car with a tiered top and defined edges.,15
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,A compact vehicle shape featuring a stepped roof and protruding front.,11
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,"The car's form is rectangular with a flat, layered roof and indented windows.",12
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,"Rectangular car structure with a linear body, elevated roof sections, and recessed window areas.",3
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,"The car consists of a stacked rectangular form with a raised roof portion. The sides feature an inset design suggesting windows, while the front displays a slightly extended shape creating a prominent nose.",2
75b44654-22d9-49f5-bd8e-9a53258b4a77,"Car with a compact, boxy shape and rectangular features.",35
75b44654-22d9-49f5-bd8e-9a53258b4a77,A compact automobile form featuring a box-like structure with defined edges.,6
75b44654-22d9-49f5-bd8e-9a53258b4a77,"Compact vehicle shape, boxy geometry, rectangular front and rear sections, and a flat top.",2
75b44654-22d9-49f5-bd8e-9a53258b4a77,"Rectangular vehicle with firm edges, flat rooftop, protruding front, and recessed rear end.",6
75b44654-22d9-49f5-bd8e-9a53258b4a77,"Box-shaped vehicle with a flat top section. The front protrudes slightly with step-like detailing, and the rear has a recessed appearance. Embedding similar step formations on the sides, with a slight curve toward the bottom edges.",1
833cfd5f-da76-4619-82bb-a897a42269c4,"Car with a compact, boxy shape and rectangular features.",0
833cfd5f-da76-4619-82bb-a897a42269c4,A compact automobile form featuring a box-like structure with defined edges.,13
833cfd5f-da76-4619-82bb-a897a42269c4,"Compact vehicle shape, boxy geometry, rectangular front and rear sections, and a flat top.",7
833cfd5f-da76-4619-82bb-a897a42269c4,"Rectangular vehicle with firm edges, flat rooftop, protruding front, and recessed rear end.",2
833cfd5f-da76-4619-82bb-a897a42269c4,"Box-shaped vehicle with a flat top section. The front protrudes slightly with step-like detailing, and the rear has a recessed appearance. Embedding similar step formations on the sides, with a slight curve toward the bottom edges.",12
028deb47-4812-459c-8226-e4b436ff8ae1,Compact car with angular and blocky geometric shapes. ,6
028deb47-4812-459c-8226-e4b436ff8ae1,The car displays a boxy front with a rectangular rear.,22
028deb47-4812-459c-8226-e4b436ff8ae1,A small car featuring a rectangular base and layered top sections.,3
028deb47-4812-459c-8226-e4b436ff8ae1,"This car features a notched roof, tiered rear, and flat windshield.",4
028deb47-4812-459c-8226-e4b436ff8ae1,"A rectangular car with an angular roof tapering to the rear, tiered rooftop, and a stepped front. Rectangular and square blocks form its raised surface, and proportions are balanced with offset layers for visual interest.",0
98ea5b12-90d9-45e2-8ba5-737950e42005,Car with a boxy form and distinct geometric features.,18
98ea5b12-90d9-45e2-8ba5-737950e42005,Rectangular car shape with flat surfaces and angular contours.,3
98ea5b12-90d9-45e2-8ba5-737950e42005,Car with a raised section on top and rectangular protrusions at the front.,2
98ea5b12-90d9-45e2-8ba5-737950e42005,Geometric car with a blocky roof extension and protruding front components.,5
98ea5b12-90d9-45e2-8ba5-737950e42005,"A car featuring a boxy roof structure extending upward. Rectangular elements project from the front and sides, while flat surfaces comprise the main body, maintaining a uniform contour throughout.",8
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,Car with a boxy form and distinct geometric features.,9
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,Rectangular car shape with flat surfaces and angular contours.,1
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,Car with a raised section on top and rectangular protrusions at the front.,14
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,Geometric car with a blocky roof extension and protruding front components.,0
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,"A car featuring a boxy roof structure extending upward. Rectangular elements project from the front and sides, while flat surfaces comprise the main body, maintaining a uniform contour throughout.",2
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,Car with a squared shape and layered blocks.,2
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,Squared car shape with distinct block layers and a compact form.,4
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,A blocky vehicle featuring a squared design with a stepped roof and recessed sides.,0
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,"Squared vehicle with layered block construction, showcasing a stepped roof, recessed side panels, and a protruding front grille.",1
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,"A car with a squared form comprised of interconnected blocks. It features a stepped roof, recessed side panels, and a prominent front grille. The rear is defined by a flat block arrangement, while the sides reveal gradual inclines leading to a subtly curved front.",3
b224eb1a-1935-404b-9eeb-7e0942b29e8b,Car with a squared shape and layered blocks.,26
b224eb1a-1935-404b-9eeb-7e0942b29e8b,Squared car shape with distinct block layers and a compact form.,17
b224eb1a-1935-404b-9eeb-7e0942b29e8b,A blocky vehicle featuring a squared design with a stepped roof and recessed sides.,5
b224eb1a-1935-404b-9eeb-7e0942b29e8b,"Squared vehicle with layered block construction, showcasing a stepped roof, recessed side panels, and a protruding front grille.",29
b224eb1a-1935-404b-9eeb-7e0942b29e8b,"A car with a squared form comprised of interconnected blocks. It features a stepped roof, recessed side panels, and a prominent front grille. The rear is defined by a flat block arrangement, while the sides reveal gradual inclines leading to a subtly curved front.",5
7a005a4e-524d-48bc-9174-b852fc42d0e0,Car with stacked rectangular elements.,0
7a005a4e-524d-48bc-9174-b852fc42d0e0,Car featuring layered rectangular structures and tiered front.,2
7a005a4e-524d-48bc-9174-b852fc42d0e0,Boxy car shape with prominent layered rectangles at the front end.,2
7a005a4e-524d-48bc-9174-b852fc42d0e0,"Compact car form with a cubic body and pronounced multi-layered front, with each layer slightly descending.",2
7a005a4e-524d-48bc-9174-b852fc42d0e0,"A car with a cubic body structure, featuring a distinct tiered front composed of multiple descending rectangular layers, emphasizing a robust, geometric profile.",7
a20506c2-283a-4f1c-b2cb-b283229f5420,Car with stacked rectangular elements.,4
a20506c2-283a-4f1c-b2cb-b283229f5420,Car featuring layered rectangular structures and tiered front.,0
a20506c2-283a-4f1c-b2cb-b283229f5420,Boxy car shape with prominent layered rectangles at the front end.,1
a20506c2-283a-4f1c-b2cb-b283229f5420,"Compact car form with a cubic body and pronounced multi-layered front, with each layer slightly descending.",4
a20506c2-283a-4f1c-b2cb-b283229f5420,"A car with a cubic body structure, featuring a distinct tiered front composed of multiple descending rectangular layers, emphasizing a robust, geometric profile.",4
4988542a-dc87-4c24-9cb8-b6505f32237f,"A compact car with a blocky, angular form.",0
4988542a-dc87-4c24-9cb8-b6505f32237f,A compact vehicle with a block-like structure and angular edges.,7
4988542a-dc87-4c24-9cb8-b6505f32237f,A small car featuring an angular form with raised sections at the rear.,3
4988542a-dc87-4c24-9cb8-b6505f32237f,"A blocky car with a distinct angular shape, elevated rear, and a flat front section. Slightly elevated on four sides.",11
4988542a-dc87-4c24-9cb8-b6505f32237f,"A compact, angular car with raised rear sections and a flat front. Four blocky wheel-like protrusions underneath, defining its form.",17
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,"A compact car with a blocky, angular form.",4
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,A compact vehicle with a block-like structure and angular edges.,3
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,A small car featuring an angular form with raised sections at the rear.,19
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,"A blocky car with a distinct angular shape, elevated rear, and a flat front section. Slightly elevated on four sides.",10
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,"A compact, angular car with raised rear sections and a flat front. Four blocky wheel-like protrusions underneath, defining its form.",21
d103bd53-405d-4fed-aace-c4425e792c27,Compact car with a simple geometric shape.,7
d103bd53-405d-4fed-aace-c4425e792c27,Small vehicle featuring a rounded front and block-like rear.,9
d103bd53-405d-4fed-aace-c4425e792c27,"Compact automobile with a sloped front and angular rear, rounded edges.",2
d103bd53-405d-4fed-aace-c4425e792c27,"Car with a curved hood, narrow window-line, boxy rear section, symmetrical form.",3
d103bd53-405d-4fed-aace-c4425e792c27,"A small vehicle with a sloped and curved front leading to a streamlined, narrow window-line. The rear is more angular with a squared-off shape. The front and rear are balanced in height, creating a seamless flow from the curved hood to the boxy trunk.",6
c36ab607-667f-49e9-bd53-51bf0f53ced2,Compact car with a simple geometric shape.,30
c36ab607-667f-49e9-bd53-51bf0f53ced2,Small vehicle featuring a rounded front and block-like rear.,4
c36ab607-667f-49e9-bd53-51bf0f53ced2,"Compact automobile with a sloped front and angular rear, rounded edges.",7
c36ab607-667f-49e9-bd53-51bf0f53ced2,"Car with a curved hood, narrow window-line, boxy rear section, symmetrical form.",11
