structure_id,prompt,collision,already_rejected
8e93303a-ef5e-4885-a306-f8ec06ff1c40,"A cuboid-shaped car with a flat top, subtly layered front, and a structured rear section. The car's sides are parallel with the top edges, and the overall size is elongated, creating a balanced geometric silhouette. The back features a layered structure with defined blocks giving it depth.",1,68,453
b0f74300-71ad-453c-9c79-dfa908ec2062,Compact vehicle with an angular profile and distinct openings.,43,135,2
b0f74300-71ad-453c-9c79-dfa908ec2062,An angular automobile featuring pronounced front apertures and a streamlined shape.,3,17
b0f74300-71ad-453c-9c79-dfa908ec2062,"The automobile showcases a compact form with pronounced front openings and a streamlined roofline, transitioning smoothly to the rear.",6,1,9
b0f74300-71ad-453c-9c79-dfa908ec2062,This vehicle presents a robust form with an elevated rear section and a pronounced hood. Smooth transitions between elements highlight the car's profile.,37,294
b0f74300-71ad-453c-9c79-dfa908ec2062,"The vehicle features multiple angular segments with pronounced front hood openings. The roofline gently slopes towards a higher rear section. Side panels are slightly recessed, contributing to the overall compact and angular design.",7,15
e926c931-2aff-435c-abb5-4e3995a0d8e2,Compact vehicle with an angular profile and distinct openings.,7,45
e926c931-2aff-435c-abb5-4e3995a0d8e2,An angular automobile featuring pronounced front apertures and a streamlined shape.,14,1,18
e926c931-2aff-435c-abb5-4e3995a0d8e2,"The automobile showcases a compact form with pronounced front openings and a streamlined roofline, transitioning smoothly to the rear.",8,36
e926c931-2aff-435c-abb5-4e3995a0d8e2,This vehicle presents a robust form with an elevated rear section and a pronounced hood. Smooth transitions between elements highlight the car's profile.,3,39
e926c931-2aff-435c-abb5-4e3995a0d8e2,"The vehicle features multiple angular segments with pronounced front hood openings. The roofline gently slopes towards a higher rear section. Side panels are slightly recessed, contributing to the overall compact and angular design.",37,176,1
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,Compact car with layered geometric structure.,140,626
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,The car features a rounded top and angular edges.,16,4
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,This vehicle has a blocky form with a sloped front and an elevated rear.,40,115
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,"The car showcases a tiered arrangement, with a rounded roof and squared sides. The front tapers slightly, while the rear maintains a higher elevation.",16,99,1
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,"A compact vehicle with a layered, blocky ensemble, including a smoothly rounded roof and sharply defined side panels. The front end tapers with stacked horizontal layers, leading to a raised rear.",80,241
4054c608-ce1e-49ca-b9c4-e181cd982c5e,Compact car with layered geometric structure.,5
4054c608-ce1e-49ca-b9c4-e181cd982c5e,The car features a rounded top and angular edges.,11,12
4054c608-ce1e-49ca-b9c4-e181cd982c5e,This vehicle has a blocky form with a sloped front and an elevated rear.,11,20
4054c608-ce1e-49ca-b9c4-e181cd982c5e,"The car showcases a tiered arrangement, with a rounded roof and squared sides. The front tapers slightly, while the rear maintains a higher elevation.",12,100
4054c608-ce1e-49ca-b9c4-e181cd982c5e,"A compact vehicle with a layered, blocky ensemble, including a smoothly rounded roof and sharply defined side panels. The front end tapers with stacked horizontal layers, leading to a raised rear.",84,274
8f823295-1ac6-41a7-bdee-39a16b41f068,A compact car shape with a blocky profile.,42,273
8f823295-1ac6-41a7-bdee-39a16b41f068,A small car consisting of block-like geometric sections.,7,13
8f823295-1ac6-41a7-bdee-39a16b41f068,"A car featuring a rectangular body, rounded corners, and layered blocks.",8,80
8f823295-1ac6-41a7-bdee-39a16b41f068,"The car has a uniform block composition, with a rectangular form and a slightly elevated rear section.",25,141
8f823295-1ac6-41a7-bdee-39a16b41f068,"This car displays a blocky rectangular shape with a slightly raised rear. The front features a stepped appearance, and the rear is enhanced with a higher tier of blocks, creating a distinct profile.",10,51
24386e11-b123-4408-85ef-fd88404f7829,A compact car shape with a blocky profile.,21,168
24386e11-b123-4408-85ef-fd88404f7829,A small car consisting of block-like geometric sections.,3,30
24386e11-b123-4408-85ef-fd88404f7829,"A car featuring a rectangular body, rounded corners, and layered blocks.",100,816
24386e11-b123-4408-85ef-fd88404f7829,"The car has a uniform block composition, with a rectangular form and a slightly elevated rear section.",15,17
24386e11-b123-4408-85ef-fd88404f7829,"This car displays a blocky rectangular shape with a slightly raised rear. The front features a stepped appearance, and the rear is enhanced with a higher tier of blocks, creating a distinct profile.",4,86
0e095d14-2da2-49af-ad1e-9e1d9d525b25,"Compact car with a blocky, rectangular shape.",13,133
0e095d14-2da2-49af-ad1e-9e1d9d525b25,Car exhibiting a rectangular form with a stepped height variation.,36,351
0e095d14-2da2-49af-ad1e-9e1d9d525b25,"The car features a low-profile, elongated body with a stepped rear section.",6,4
0e095d14-2da2-49af-ad1e-9e1d9d525b25,This vehicle has an extended rectangular base with a tiered rear segment and squared front.,53,340
0e095d14-2da2-49af-ad1e-9e1d9d525b25,"A rectangular car with a long, flat body, slightly elevated rear area forming steps, and squared vertical front elements integrated into the base form.",27,137
596d2a0a-2291-4f65-9664-fbbd7a782948,"Compact car with a blocky, rectangular shape.",151,606,1
596d2a0a-2291-4f65-9664-fbbd7a782948,Car exhibiting a rectangular form with a stepped height variation.,4,2
596d2a0a-2291-4f65-9664-fbbd7a782948,"The car features a low-profile, elongated body with a stepped rear section.",49,272,1
596d2a0a-2291-4f65-9664-fbbd7a782948,This vehicle has an extended rectangular base with a tiered rear segment and squared front.,24,49
596d2a0a-2291-4f65-9664-fbbd7a782948,"A rectangular car with a long, flat body, slightly elevated rear area forming steps, and squared vertical front elements integrated into the base form.",10,32
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,Compact vehicle shape with angular and stacked elements.,75,255,1
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,Boxy car design showing blocky lines and structured layers.,177,502
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,"Car structure with an angular roof, stepped sections, and layered profile.",49,203
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,"Vehicle form displaying a squared front, squared rear, and tiered rooftop.",67,220,1
dfc38b17-ee2a-45d3-a1e5-a84c2000314e,"Detailed car form with a squared front, evenly squared rear, and a layered rooftop. The body is angled, emphasizing blocky layers with a prominent tiered design. The roof structure is slightly elevated, connecting subtly to the sides. The overall geometry is compact with defined angular edges.",22,174,1
5b693161-dbab-4888-9cdb-44afcc1d10fc,Compact vehicle shape with angular and stacked elements.,14,1,58
5b693161-dbab-4888-9cdb-44afcc1d10fc,Boxy car design showing blocky lines and structured layers.,12,69
5b693161-dbab-4888-9cdb-44afcc1d10fc,"Car structure with an angular roof, stepped sections, and layered profile.",7,22
5b693161-dbab-4888-9cdb-44afcc1d10fc,"Vehicle form displaying a squared front, squared rear, and tiered rooftop.",2
5b693161-dbab-4888-9cdb-44afcc1d10fc,"Detailed car form with a squared front, evenly squared rear, and a layered rooftop. The body is angled, emphasizing blocky layers with a prominent tiered design. The roof structure is slightly elevated, connecting subtly to the sides. The overall geometry is compact with defined angular edges.",18,129,1
b391700d-8ebc-47eb-9645-6c9c444d4389,Compact car with a boxy shape and rounded edges.,69,427
b391700d-8ebc-47eb-9645-6c9c444d4389,Boxy car featuring a slightly curved roof and distinct contours.,15,68
b391700d-8ebc-47eb-9645-6c9c444d4389,"Car with a squared-off structure, smooth curves, and layered surfaces.",37,74
b391700d-8ebc-47eb-9645-6c9c444d4389,"Car with a subtle slope on the roof, rectangular sides, and curved front and rear.",51,476
b391700d-8ebc-47eb-9645-6c9c444d4389,"A compact car with a boxy form, rounded edges, and a slightly curved roof. It features a stacked brick arrangement, giving it a stepped appearance along the roofline and side panels, with defining curves at the front and back.",21,97
9732bd87-d15e-42b2-bc43-a432432195d6,Compact car with prominent angles and layered geometry.,3,18
9732bd87-d15e-42b2-bc43-a432432195d6,Boxy vehicle form with elevated sections and distinct corners.,7,8
9732bd87-d15e-42b2-bc43-a432432195d6,"The car has a rectangular silhouette, with raised sections at the top and angular features throughout.",14,116
9732bd87-d15e-42b2-bc43-a432432195d6,"A rectangular car shape with distinct upper-level detailing and alternating heights, featuring multiple stepped edges.",44,217
9732bd87-d15e-42b2-bc43-a432432195d6,"The car displays a rectangular body with a pronounced, layered upper section. Elevated panels create a stepped effect along the roof and sides. The front and rear have angular features, and the sides incorporate recessed sections enhancing the geometric complexity.",50,323,1
674a01f0-d1e5-48fd-b0b7-b462f8290d78,Compact car with prominent angles and layered geometry.,15,14
674a01f0-d1e5-48fd-b0b7-b462f8290d78,Boxy vehicle form with elevated sections and distinct corners.,1
674a01f0-d1e5-48fd-b0b7-b462f8290d78,"The car has a rectangular silhouette, with raised sections at the top and angular features throughout.",115,627,1
674a01f0-d1e5-48fd-b0b7-b462f8290d78,"A rectangular car shape with distinct upper-level detailing and alternating heights, featuring multiple stepped edges.",5,14
674a01f0-d1e5-48fd-b0b7-b462f8290d78,"The car displays a rectangular body with a pronounced, layered upper section. Elevated panels create a stepped effect along the roof and sides. The front and rear have angular features, and the sides incorporate recessed sections enhancing the geometric complexity.",73,324,1
71652d3d-7151-4af4-8f03-218c7bc9b05d,Boxy car with layered top and blocky sides.,19,229,2
71652d3d-7151-4af4-8f03-218c7bc9b05d,"Compact vehicle, rectangular body, stepped roof, vertical sides.",7,22
71652d3d-7151-4af4-8f03-218c7bc9b05d,"Cuboid car, straight-edged base, tiered upper structure, flanked by flat vertical walls.",348,793,1
71652d3d-7151-4af4-8f03-218c7bc9b05d,"A geometric car, featuring a primary rectangular facade with a tiered roof profile and extended flat sides, void of curvature.",14,27
71652d3d-7151-4af4-8f03-218c7bc9b05d,"This vehicle exhibits a rectangular form with a sharply defined base, layered roof construction, and tall, vertical sides; the roof comprises stacked segments rising step-wise from front to back, the body bears a uniform height with expanded side planes.",11,115,1
16b40a7a-22b0-4553-9e96-2a9f1be324d4,Boxy car with layered top and blocky sides.,47,185
16b40a7a-22b0-4553-9e96-2a9f1be324d4,"Compact vehicle, rectangular body, stepped roof, vertical sides.",67,565,1
16b40a7a-22b0-4553-9e96-2a9f1be324d4,"Cuboid car, straight-edged base, tiered upper structure, flanked by flat vertical walls.",49,151
16b40a7a-22b0-4553-9e96-2a9f1be324d4,"A geometric car, featuring a primary rectangular facade with a tiered roof profile and extended flat sides, void of curvature.",36,224
16b40a7a-22b0-4553-9e96-2a9f1be324d4,"This vehicle exhibits a rectangular form with a sharply defined base, layered roof construction, and tall, vertical sides; the roof comprises stacked segments rising step-wise from front to back, the body bears a uniform height with expanded side planes.",3,8
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,Compact car with protruding vertical element.,132,316
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,Small vehicle featuring a rectangular body and vertical extension.,131,399,1
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,Boxy car shape with a pronounced vertical post and elevated top.,40,1,224
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,Rectangular car form with a vertically aligned post on the back and a tiered rooftop.,31,59
9d90b9d1-5e6f-4f18-be9e-1f263d32da9e,"A small car with a rectangular chassis and upright post at the rear. The car's roof is tiered, dividing into two distinct levels, connected by a series of interlocking steps."
d38ac980-56db-4d25-a735-70e898e491e6,Compact car with protruding vertical element.,27,130
d38ac980-56db-4d25-a735-70e898e491e6,Small vehicle featuring a rectangular body and vertical extension.,18,92
d38ac980-56db-4d25-a735-70e898e491e6,Boxy car shape with a pronounced vertical post and elevated top.,58,403
d38ac980-56db-4d25-a735-70e898e491e6,Rectangular car form with a vertically aligned post on the back and a tiered rooftop.,30,244
d38ac980-56db-4d25-a735-70e898e491e6,"A small car with a rectangular chassis and upright post at the rear. The car's roof is tiered, dividing into two distinct levels, connected by a series of interlocking steps.",15,38
7fcfc27c-31e5-4565-89d1-106cf7b3769a,Compact car with geometric construction.,39,110
7fcfc27c-31e5-4565-89d1-106cf7b3769a,Small car with angular form and interlocking pieces.,4,1
7fcfc27c-31e5-4565-89d1-106cf7b3769a,Car featuring a modular body with pronounced angles and rectangular segments.,43,137
7fcfc27c-31e5-4565-89d1-106cf7b3769a,"A car with a distinctly angular exterior, the body is constructed from interlocking rectangular components, creating a layered appearance with variable heights.",15,60
7fcfc27c-31e5-4565-89d1-106cf7b3769a,"This car is built with interlocking elements forming an angular design. The rear is shorter with a stepped structure, while the front features multiple staggered layers. The middle section is slightly elevated, bridging the front and rear with distinct edges and gaps between segments.",37,205
e88d0c74-0036-48ac-b822-4ad464636f0a,Compact car with geometric construction.,10,13
e88d0c74-0036-48ac-b822-4ad464636f0a,Small car with angular form and interlocking pieces.,8,10
e88d0c74-0036-48ac-b822-4ad464636f0a,Car featuring a modular body with pronounced angles and rectangular segments.,57,390,2
e88d0c74-0036-48ac-b822-4ad464636f0a,"A car with a distinctly angular exterior, the body is constructed from interlocking rectangular components, creating a layered appearance with variable heights.",66,247
e88d0c74-0036-48ac-b822-4ad464636f0a,"This car is built with interlocking elements forming an angular design. The rear is shorter with a stepped structure, while the front features multiple staggered layers. The middle section is slightly elevated, bridging the front and rear with distinct edges and gaps between segments.",15,272
36eb7cf7-2b97-4d9f-b322-e28f2f944764,Car with blocky contours and angular build.,10,18
36eb7cf7-2b97-4d9f-b322-e28f2f944764,Angular car featuring distinct geometric edges and stacked forms.,42,140
36eb7cf7-2b97-4d9f-b322-e28f2f944764,Car with prominent angular body and tiered sections on top.,21,37
36eb7cf7-2b97-4d9f-b322-e28f2f944764,"Rectilinear car structure with a clearly defined roof and elevated rear sections, showcasing stepped tiers.",22,44
36eb7cf7-2b97-4d9f-b322-e28f2f944764,"Car exhibiting a blocky, angular body, featuring a layered roof with a recessed central section. The rear includes elevated tiers and prominent geometric contours, emphasizing a robust shape.",1,602,248
55685d32-d5a1-4f70-a753-a6b6c741041c,Car with blocky contours and angular build.,57,236
55685d32-d5a1-4f70-a753-a6b6c741041c,Angular car featuring distinct geometric edges and stacked forms.,25,210
55685d32-d5a1-4f70-a753-a6b6c741041c,Car with prominent angular body and tiered sections on top.,34,99
55685d32-d5a1-4f70-a753-a6b6c741041c,"Rectilinear car structure with a clearly defined roof and elevated rear sections, showcasing stepped tiers.",64,177
55685d32-d5a1-4f70-a753-a6b6c741041c,"Car exhibiting a blocky, angular body, featuring a layered roof with a recessed central section. The rear includes elevated tiers and prominent geometric contours, emphasizing a robust shape.",11,69
764d2b6b-cf23-44fe-907e-ce10c005cf6c,Compact car with blocky proportions and an angular shape.,24,72
764d2b6b-cf23-44fe-907e-ce10c005cf6c,"Rectangular car with a flat top, sloped front, and squared back.",6,140
764d2b6b-cf23-44fe-907e-ce10c005cf6c,The car features a flat roof and a boxy rear. The front slopes gently downward.,21,166
764d2b6b-cf23-44fe-907e-ce10c005cf6c,"This car has a rectangular outline, flat roof, inclined front, and squared-off rear. The top front slopes downward with noticeable angularity.",15,29
764d2b6b-cf23-44fe-907e-ce10c005cf6c,"A rectangular car with a flat top and straight sides. The back is squared, while the front features a sloped angle transitioning from the roof. The flat roof runs parallel to the base, and the sides form right angles with the top and bottom.",73,311
16bf0318-ea58-4b84-9131-c07ed246bac7,Compact vehicle with geometric contours and a blocky design.
16bf0318-ea58-4b84-9131-c07ed246bac7,"Boxy automobile with a prominent rear, flat top, and square front.",61,304
16bf0318-ea58-4b84-9131-c07ed246bac7,"Car with angular edges, elevated rear section, and tiered roofline.",13,51
16bf0318-ea58-4b84-9131-c07ed246bac7,"The car features a squared body, distinct stepped roof, rectangular cab, and offset rear antenna.",3,6
16bf0318-ea58-4b84-9131-c07ed246bac7,"This car has a cubic body, with its roof forming three tiered levels. The rectangular cab is centrally positioned, while the squared rear extends upwards. The antenna protrudes slightly from the rear roof section, and the front mirrors the rear’s upward slope.",161,273
7c7d4e1e-8f2b-48aa-862c-228e5898471f,Compact vehicle with geometric contours and a blocky design.,66,187
7c7d4e1e-8f2b-48aa-862c-228e5898471f,"Boxy automobile with a prominent rear, flat top, and square front.",49,196
7c7d4e1e-8f2b-48aa-862c-228e5898471f,"Car with angular edges, elevated rear section, and tiered roofline.",20,138
7c7d4e1e-8f2b-48aa-862c-228e5898471f,"The car features a squared body, distinct stepped roof, rectangular cab, and offset rear antenna.",12,40
7c7d4e1e-8f2b-48aa-862c-228e5898471f,"This car has a cubic body, with its roof forming three tiered levels. The rectangular cab is centrally positioned, while the squared rear extends upwards. The antenna protrudes slightly from the rear roof section, and the front mirrors the rear’s upward slope.",24,115
201148d2-5cd1-475b-be8b-86ed358e56d9,"Compact car shape with geometric, layered construction.",13,23
201148d2-5cd1-475b-be8b-86ed358e56d9,Boxy car structure with stacked layers and angular contours.,11,36
201148d2-5cd1-475b-be8b-86ed358e56d9,"Car form with layered, rectangular body and stepped front section.",13,95
201148d2-5cd1-475b-be8b-86ed358e56d9,"Rectangular car body with stacked layers, a tapered front, and abstract wheels.",70,347,1
201148d2-5cd1-475b-be8b-86ed358e56d9,"A car with a boxy, rectangular body composed of layered sections. The front is stepped and protrudes slightly, while the rear maintains a flat profile. Narrow, rectangular voids on the sides represent abstract wheels, aligned with the vehicle’s edges.",24,90
ee72022c-9f4b-497e-995c-e06c5d2e99c7,"Compact car shape with geometric, layered construction.",24,25
ee72022c-9f4b-497e-995c-e06c5d2e99c7,Boxy car structure with stacked layers and angular contours.,27,109
ee72022c-9f4b-497e-995c-e06c5d2e99c7,"Car form with layered, rectangular body and stepped front section.",9,70
ee72022c-9f4b-497e-995c-e06c5d2e99c7,"Rectangular car body with stacked layers, a tapered front, and abstract wheels.",22,167
ee72022c-9f4b-497e-995c-e06c5d2e99c7,"A car with a boxy, rectangular body composed of layered sections. The front is stepped and protrudes slightly, while the rear maintains a flat profile. Narrow, rectangular voids on the sides represent abstract wheels, aligned with the vehicle’s edges.",79,2,227
98e60b4f-d50e-43f1-8707-207307abe7df,"Compact vehicle with a boxy, geometric design.",27,26
98e60b4f-d50e-43f1-8707-207307abe7df,Rectangular vehicle form with prominent front and rear sections.,112,519,3
98e60b4f-d50e-43f1-8707-207307abe7df,Box-shaped vehicle with distinct protruding front grille and raised roof.,22,180
98e60b4f-d50e-43f1-8707-207307abe7df,"Boxy car featuring a prominent blocky front, elevated roof, and squared-off rear structure with smooth edges.",56,307
98e60b4f-d50e-43f1-8707-207307abe7df,"A car with a blocky, rectangular shape, featuring a protruding front section and elevated roofline. The front grille and rear end display angular, stepped formations, while the sides maintain a smooth, streamlined appearance.",1
54ef0fb0-239d-4d7f-83ff-14e332e981fc,A rectangular car with blocky protrusions.,12,17,1
54ef0fb0-239d-4d7f-83ff-14e332e981fc,A boxy car shape with defined contours and stepped features.,4,20
54ef0fb0-239d-4d7f-83ff-14e332e981fc,Rectangular car body with a flat top and protruding blocky elements.,37,163
54ef0fb0-239d-4d7f-83ff-14e332e981fc,"Car with a low rectangular form, blocky extensions at front and back, and a flat upper surface.",8,16
54ef0fb0-239d-4d7f-83ff-14e332e981fc,"A car with a rectangular base, flat top, and stepped block features at the front and rear. The front has multiple layered blocks forming a grid, while the rear showcases square and rectangular extensions creating depth and complexity.",14,34
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,A rectangular car with blocky protrusions.,6,65
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,A boxy car shape with defined contours and stepped features.,15,29,2
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,Rectangular car body with a flat top and protruding blocky elements.,42,163
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,"Car with a low rectangular form, blocky extensions at front and back, and a flat upper surface.",4,40
397d01d4-3deb-4637-98b7-ecc50c2ea3a0,"A car with a rectangular base, flat top, and stepped block features at the front and rear. The front has multiple layered blocks forming a grid, while the rear showcases square and rectangular extensions creating depth and complexity.",26,137
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,Car with a smooth top and rectangular body.,6,6
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,Car-shaped form with a flat upper section atop a rectangular base.,126,576,1,1
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,"Vehicle-like structure featuring a level top, straight sides, and blocky front and rear sections.",27,38
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,"Car arrangement with a flat, rectangular roof, vertically aligned sides, and detailed front end composed of multiple projecting elements.",47,62
78df21e4-ed1f-4e40-ba9e-c6e51b666b84,"A rectangular car form with a flat roof resting on vertical sides. The front features a layered construction with projecting elements, and the rear mirrors this design. The car is roughly twice as long as it is wide, with precise angles defining its cubic aesthetic.",34,205
b90e3718-c080-47a7-bd97-f549f46744a0,Car with a smooth top and rectangular body.,30,98
b90e3718-c080-47a7-bd97-f549f46744a0,Car-shaped form with a flat upper section atop a rectangular base.,25,147
b90e3718-c080-47a7-bd97-f549f46744a0,"Vehicle-like structure featuring a level top, straight sides, and blocky front and rear sections.",14,76
b90e3718-c080-47a7-bd97-f549f46744a0,"Car arrangement with a flat, rectangular roof, vertically aligned sides, and detailed front end composed of multiple projecting elements.",2
b90e3718-c080-47a7-bd97-f549f46744a0,"A rectangular car form with a flat roof resting on vertical sides. The front features a layered construction with projecting elements, and the rear mirrors this design. The car is roughly twice as long as it is wide, with precise angles defining its cubic aesthetic.",29,81
81769ce1-f176-4a09-960a-275bfe59a42d,"Car with blocky, compact shape and defined edges.",100,378,1
81769ce1-f176-4a09-960a-275bfe59a42d,"Compact, rectangular car with layered sections and distinct outlines.",87,430
81769ce1-f176-4a09-960a-275bfe59a42d,"A compact car structure, featuring a rectangular body with layered, block-like formations, and defined edges.",2,9
81769ce1-f176-4a09-960a-275bfe59a42d,"Block-shaped car with a rectangular body, distinct front and rear sections, and stepped layers on top, creating a cohesive geometric form.",21,52
81769ce1-f176-4a09-960a-275bfe59a42d,"The car features a blocky, rectangular body with defined vertical and horizontal planes. The front and rear sections are distinct yet integrated, with stepped, layered formations on the roof, creating an organized, cohesive geometric appearance.",37,291
5904dd73-813a-441a-97df-ffc8bb0faf15,"Car with blocky, compact shape and defined edges.",43,165
5904dd73-813a-441a-97df-ffc8bb0faf15,"Compact, rectangular car with layered sections and distinct outlines.",27,128
5904dd73-813a-441a-97df-ffc8bb0faf15,"A compact car structure, featuring a rectangular body with layered, block-like formations, and defined edges.",49,290
5904dd73-813a-441a-97df-ffc8bb0faf15,"Block-shaped car with a rectangular body, distinct front and rear sections, and stepped layers on top, creating a cohesive geometric form.",87,419
5904dd73-813a-441a-97df-ffc8bb0faf15,"The car features a blocky, rectangular body with defined vertical and horizontal planes. The front and rear sections are distinct yet integrated, with stepped, layered formations on the roof, creating an organized, cohesive geometric appearance.",30,146
05a5f679-5fc1-471b-a2ec-7fca46c2d660,A blocky car with a tiered top and defined edges.,47,242
05a5f679-5fc1-471b-a2ec-7fca46c2d660,A compact vehicle shape featuring a stepped roof and protruding front.,29,89
05a5f679-5fc1-471b-a2ec-7fca46c2d660,"The car's form is rectangular with a flat, layered roof and indented windows.",26,94
05a5f679-5fc1-471b-a2ec-7fca46c2d660,"Rectangular car structure with a linear body, elevated roof sections, and recessed window areas.",15,117,2
05a5f679-5fc1-471b-a2ec-7fca46c2d660,"The car consists of a stacked rectangular form with a raised roof portion. The sides feature an inset design suggesting windows, while the front displays a slightly extended shape creating a prominent nose.",123,700
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,A blocky car with a tiered top and defined edges.,32,112
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,A compact vehicle shape featuring a stepped roof and protruding front.,48,164
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,"The car's form is rectangular with a flat, layered roof and indented windows.",122,2,546
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,"Rectangular car structure with a linear body, elevated roof sections, and recessed window areas.",17,25
8700f46b-3c3d-4b25-bf8b-7e44f26cee0b,"The car consists of a stacked rectangular form with a raised roof portion. The sides feature an inset design suggesting windows, while the front displays a slightly extended shape creating a prominent nose.",7,23
75b44654-22d9-49f5-bd8e-9a53258b4a77,"Car with a compact, boxy shape and rectangular features.",18,309,2
75b44654-22d9-49f5-bd8e-9a53258b4a77,A compact automobile form featuring a box-like structure with defined edges.,16,83
75b44654-22d9-49f5-bd8e-9a53258b4a77,"Compact vehicle shape, boxy geometry, rectangular front and rear sections, and a flat top.",8,20
75b44654-22d9-49f5-bd8e-9a53258b4a77,"Rectangular vehicle with firm edges, flat rooftop, protruding front, and recessed rear end.",30,192
75b44654-22d9-49f5-bd8e-9a53258b4a77,"Box-shaped vehicle with a flat top section. The front protrudes slightly with step-like detailing, and the rear has a recessed appearance. Embedding similar step formations on the sides, with a slight curve toward the bottom edges.",10,36
833cfd5f-da76-4619-82bb-a897a42269c4,"Car with a compact, boxy shape and rectangular features.",8,112
833cfd5f-da76-4619-82bb-a897a42269c4,A compact automobile form featuring a box-like structure with defined edges.,33,37
833cfd5f-da76-4619-82bb-a897a42269c4,"Compact vehicle shape, boxy geometry, rectangular front and rear sections, and a flat top.",47,215
833cfd5f-da76-4619-82bb-a897a42269c4,"Rectangular vehicle with firm edges, flat rooftop, protruding front, and recessed rear end.",8,4
833cfd5f-da76-4619-82bb-a897a42269c4,"Box-shaped vehicle with a flat top section. The front protrudes slightly with step-like detailing, and the rear has a recessed appearance. Embedding similar step formations on the sides, with a slight curve toward the bottom edges.",38,421
028deb47-4812-459c-8226-e4b436ff8ae1,Compact car with angular and blocky geometric shapes. ,41,42
028deb47-4812-459c-8226-e4b436ff8ae1,The car displays a boxy front with a rectangular rear.,76,1,304
028deb47-4812-459c-8226-e4b436ff8ae1,A small car featuring a rectangular base and layered top sections.,11,98
028deb47-4812-459c-8226-e4b436ff8ae1,"This car features a notched roof, tiered rear, and flat windshield.",20,248
028deb47-4812-459c-8226-e4b436ff8ae1,"A rectangular car with an angular roof tapering to the rear, tiered rooftop, and a stepped front. Rectangular and square blocks form its raised surface, and proportions are balanced with offset layers for visual interest.",3,9
98ea5b12-90d9-45e2-8ba5-737950e42005,Car with a boxy form and distinct geometric features.,86,392,1
98ea5b12-90d9-45e2-8ba5-737950e42005,Rectangular car shape with flat surfaces and angular contours.,7,29
98ea5b12-90d9-45e2-8ba5-737950e42005,Car with a raised section on top and rectangular protrusions at the front.,2
98ea5b12-90d9-45e2-8ba5-737950e42005,Geometric car with a blocky roof extension and protruding front components.,21,157
98ea5b12-90d9-45e2-8ba5-737950e42005,"A car featuring a boxy roof structure extending upward. Rectangular elements project from the front and sides, while flat surfaces comprise the main body, maintaining a uniform contour throughout.",13,75
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,Car with a boxy form and distinct geometric features.,55,473
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,Rectangular car shape with flat surfaces and angular contours.,5,1
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,Car with a raised section on top and rectangular protrusions at the front.,26,202
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,Geometric car with a blocky roof extension and protruding front components.,8,90
3fb1710b-ba4e-4b86-9e3c-cfac65d8041a,"A car featuring a boxy roof structure extending upward. Rectangular elements project from the front and sides, while flat surfaces comprise the main body, maintaining a uniform contour throughout.",4,9
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,Car with a squared shape and layered blocks.,18,32
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,Squared car shape with distinct block layers and a compact form.,18,15
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,A blocky vehicle featuring a squared design with a stepped roof and recessed sides.
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,"Squared vehicle with layered block construction, showcasing a stepped roof, recessed side panels, and a protruding front grille.",5,36
3ae1438a-f7a0-4a6e-a40c-1e197a6e571f,"A car with a squared form comprised of interconnected blocks. It features a stepped roof, recessed side panels, and a prominent front grille. The rear is defined by a flat block arrangement, while the sides reveal gradual inclines leading to a subtly curved front.",18,62
b224eb1a-1935-404b-9eeb-7e0942b29e8b,Car with a squared shape and layered blocks.,20,122
b224eb1a-1935-404b-9eeb-7e0942b29e8b,Squared car shape with distinct block layers and a compact form.,32,151
